"Plot Title: PPW1347_10319258"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10319258, SEN S/N: 10319258)","RH, % (LGR S/N: 10319258, SEN S/N: 10319258)","Coupler Detached (LGR S/N: 10319258)","Bad Battery (LGR S/N: 10319258)","Coupler Attached (LGR S/N: 10319258)","Stopped (LGR S/N: 10319258)","End Of File (LGR S/N: 10319258)"
1361,06/22/13 08:00:00 AM,62.191,55.356,,,,,
1362,06/22/13 08:30:00 AM,64.033,52.956,,,,,
1363,06/22/13 09:00:00 AM,65.745,51.912,,,,,
1364,06/22/13 09:30:00 AM,67.842,48.815,,,,,
1365,06/22/13 10:00:00 AM,70.243,46.322,,,,,
1366,06/22/13 10:30:00 AM,72.653,44.305,,,,,
1367,06/22/13 11:00:00 AM,74.943,39.640,,,,,
1368,06/22/13 11:30:00 AM,77.072,36.197,,,,,
1369,06/22/13 12:00:00 PM,79.261,33.070,,,,,
1370,06/22/13 12:30:00 PM,81.421,29.484,,,,,
1371,06/22/13 01:00:00 PM,83.242,26.962,,,,,
1372,06/22/13 01:30:00 PM,84.722,25.643,,,,,
1373,06/22/13 02:00:00 PM,85.217,25.593,,,,,
1374,06/22/13 02:30:00 PM,85.667,27.132,,,,,
1375,06/22/13 03:00:00 PM,85.667,25.126,,,,,
1376,06/22/13 03:30:00 PM,85.712,28.167,,,,,
1377,06/22/13 04:00:00 PM,84.857,26.408,,,,,
1378,06/22/13 04:30:00 PM,83.779,32.245,,,,,
1379,06/22/13 05:00:00 PM,82.665,32.462,,,,,
1380,06/22/13 05:30:00 PM,82.308,31.428,,,,,
1381,06/22/13 06:00:00 PM,81.554,24.965,,,,,
1382,06/22/13 06:30:00 PM,80.008,26.758,,,,,
1383,06/22/13 07:00:00 PM,78.339,29.616,,,,,
1384,06/22/13 07:30:00 PM,76.681,32.640,,,,,
1385,06/22/13 08:00:00 PM,74.813,36.373,,,,,
1386,06/22/13 08:30:00 PM,73.213,38.949,,,,,
1387,06/22/13 09:00:00 PM,66.258,41.258,,,,,
1388,06/22/13 09:30:00 PM,57.807,43.332,,,,,
1389,06/22/13 10:00:00 PM,54.995,45.869,,,,,
1390,06/22/13 10:30:00 PM,55.472,49.310,,,,,
1391,06/22/13 11:00:00 PM,54.952,52.851,,,,,
1392,06/22/13 11:30:00 PM,40.998,56.291,,,,,
1393,06/23/13 12:00:00 AM,38.368,59.745,,,,,
1394,06/23/13 12:30:00 AM,37.751,62.888,,,,,
1395,06/23/13 01:00:00 AM,33.732,61.848,,,,,
1396,06/23/13 01:30:00 AM,36.072,69.016,,,,,
1397,06/23/13 02:00:00 AM,34.664,70.402,,,,,
1398,06/23/13 02:30:00 AM,31.491,80.971,,,,,
1399,06/23/13 03:00:00 AM,34.468,99.604,,,,,
1400,06/23/13 03:30:00 AM,137.347,100.000,,,,,
1401,06/23/13 04:00:00 AM,136.234,100.000,,,,,
1402,06/23/13 04:30:00 AM,136.530,100.000,,,,,
1403,06/23/13 05:00:00 AM,137.422,100.000,,,,,
1404,06/23/13 05:30:00 AM,137.422,100.000,,,,,
1405,06/23/13 06:00:00 AM,138.628,100.000,,,,,
1406,06/23/13 06:30:00 AM,141.100,100.000,,,,,
1407,06/23/13 07:00:00 AM,32.891,100.000,,,,,
1408,06/23/13 07:30:00 AM,36.072,96.163,,,,,
1409,06/23/13 08:00:00 AM,31.339,78.608,,,,,
1410,06/23/13 08:30:00 AM,37.560,95.904,,,,,
1411,06/23/13 09:00:00 AM,37.225,97.745,,,,,
1412,06/23/13 09:30:00 AM,31.339,78.110,,,,,
1413,06/23/13 10:00:00 AM,31.339,75.549,,,,,
1414,06/23/13 10:30:00 AM,37.609,73.131,,,,,
1415,06/23/13 11:00:00 AM,40.626,72.019,,,,,
1416,06/23/13 11:30:00 AM,54.952,73.216,,,,,
1417,06/23/13 12:00:00 PM,55.256,70.755,,,,,
1418,06/23/13 12:30:00 PM,57.679,69.723,,,,,
1419,06/23/13 01:00:00 PM,56.165,72.416,,,,,
1420,06/23/13 01:30:00 PM,55.081,72.665,,,,,
1421,06/23/13 02:00:00 PM,54.952,73.469,,,,,
1422,06/23/13 02:30:00 PM,55.081,74.608,,,,,
1423,06/23/13 03:00:00 PM,40.998,78.763,,,,,
1424,06/23/13 03:30:00 PM,66.344,79.165,,,,,
1425,06/23/13 04:00:00 PM,66.729,76.604,,,,,
1426,06/23/13 04:30:00 PM,66.600,77.413,,,,,
1427,06/23/13 05:00:00 PM,55.081,76.090,,,,,
1428,06/23/13 05:30:00 PM,55.256,74.571,,,,,
1429,06/23/13 06:00:00 PM,54.952,76.158,,,,,
1430,06/23/13 06:30:00 PM,42.109,76.826,,,,,
1431,06/23/13 07:00:00 PM,42.109,80.447,,,,,
1432,06/23/13 07:30:00 PM,37.798,94.373,,,,,
1433,06/23/13 08:00:00 PM,135.648,100.000,,,,,
1434,06/23/13 08:30:00 PM,151.921,100.000,,,,,
1435,06/23/13 09:00:00 PM,148.275,100.000,,,,,
1436,06/23/13 09:30:00 PM,144.311,100.000,,,,,
1437,06/23/13 10:00:00 PM,141.100,100.000,,,,,
1438,06/23/13 10:30:00 PM,138.933,100.000,,,,,
1439,06/23/13 11:00:00 PM,137.124,100.000,,,,,
1440,06/23/13 11:30:00 PM,136.161,100.000,,,,,
1441,06/24/13 12:00:00 AM,135.210,100.000,,,,,
1442,06/24/13 12:30:00 AM,133.700,100.000,,,,,
1443,06/24/13 01:00:00 AM,132.219,100.000,,,,,
1444,06/24/13 01:30:00 AM,132.008,100.000,,,,,
1445,06/24/13 02:00:00 AM,131.245,100.000,,,,,
1446,06/24/13 02:30:00 AM,130.557,100.000,,,,,
1447,06/24/13 03:00:00 AM,130.352,100.000,,,,,
1448,06/24/13 03:30:00 AM,130.012,1.000,,,,,
1449,06/24/13 04:00:00 AM,129.943,1.000,,,,,
1450,06/24/13 04:30:00 AM,129.267,100.000,,,,,
1451,06/24/13 05:00:00 AM,54.691,98.217,,,,,
1452,06/24/13 05:30:00 AM,54.734,98.223,,,,,
1453,06/24/13 06:00:00 AM,54.820,97.883,,,,,
1454,06/24/13 06:30:00 AM,54.995,97.809,,,,,
1455,06/24/13 07:00:00 AM,55.081,97.417,,,,,
1456,06/24/13 07:30:00 AM,55.081,97.468,,,,,
1457,06/24/13 08:00:00 AM,31.339,93.939,,,,,
1458,06/24/13 08:30:00 AM,31.942,93.008,,,,,
1459,06/24/13 09:00:00 AM,31.339,92.454,,,,,
1460,06/24/13 09:30:00 AM,32.891,93.686,,,,,
1461,06/24/13 10:00:00 AM,32.940,99.783,,,,,
1462,06/24/13 10:30:00 AM,34.320,100.000,,,,,
1463,06/24/13 11:00:00 AM,34.468,100.000,,,,,
1464,06/24/13 11:30:00 AM,138.628,100.000,,,,,
1465,06/24/13 12:00:00 PM,139.777,100.000,,,,,
1466,06/24/13 12:30:00 PM,142.288,100.000,,,,,
1467,06/24/13 01:00:00 PM,141.022,100.000,,,,,
1468,06/24/13 01:30:00 PM,140.630,100.000,,,,,
1469,06/24/13 02:00:00 PM,141.415,100.000,,,,,
1470,06/24/13 02:30:00 PM,142.527,100.000,,,,,
1471,06/24/13 03:00:00 PM,143.983,100.000,,,,,
1472,06/24/13 03:30:00 PM,143.172,100.000,,,,,
1473,06/24/13 04:00:00 PM,142.527,100.000,,,,,
1474,06/24/13 04:30:00 PM,139.161,100.000,,,,,
1475,06/24/13 05:00:00 PM,139.161,100.000,,,,,
1476,06/24/13 05:30:00 PM,138.628,100.000,,,,,
1477,06/24/13 06:00:00 PM,136.382,100.000,,,,,
1478,06/24/13 06:30:00 PM,136.974,100.000,,,,,
1479,06/24/13 07:00:00 PM,136.974,100.000,,,,,
1480,06/24/13 07:30:00 PM,136.827,100.000,,,,,
1481,06/24/13 08:00:00 PM,136.753,100.000,,,,,
1482,06/24/13 08:30:00 PM,136.015,100.000,,,,,
1483,06/24/13 09:00:00 PM,135.576,100.000,,,,,
1484,06/24/13 09:30:00 PM,135.576,100.000,,,,,
1485,06/24/13 10:00:00 PM,135.430,1.000,,,,,
1486,06/24/13 10:30:00 PM,135.576,100.000,,,,,
1487,06/24/13 11:00:00 PM,135.795,100.000,,,,,
1488,06/24/13 11:30:00 PM,136.234,100.000,,,,,
1489,06/25/13 12:00:00 AM,136.827,1.000,,,,,
1490,06/25/13 12:30:00 AM,136.974,1.000,,,,,
1491,06/25/13 01:00:00 AM,137.572,1.000,,,,,
1492,06/25/13 01:30:00 AM,138.024,1.000,,,,,
1493,06/25/13 02:00:00 AM,139.010,1.000,,,,,
1494,06/25/13 02:30:00 AM,139.161,1.000,,,,,
1495,06/25/13 03:00:00 AM,139.161,1.000,,,,,
1496,06/25/13 03:30:00 AM,139.161,1.000,,,,,
1497,06/25/13 04:00:00 AM,139.161,100.000,,,,,
1498,06/25/13 04:30:00 AM,139.161,100.000,,,,,
1499,06/25/13 05:00:00 AM,139.161,100.000,,,,,
1500,06/25/13 05:30:00 AM,139.161,100.000,,,,,
1501,06/25/13 06:00:00 AM,139.161,1.000,,,,,
1502,06/25/13 06:30:00 AM,140.396,100.000,,,,,
1503,06/25/13 07:00:00 AM,141.100,1.000,,,,,
1504,06/25/13 07:30:00 AM,142.128,1.000,,,,,
1505,06/25/13 08:00:00 AM,143.172,1.000,,,,,
1506,06/25/13 08:30:00 AM,144.723,1.000,,,,,
1507,06/25/13 09:00:00 AM,146.307,100.000,,,,,
1508,06/25/13 09:30:00 AM,147.583,100.000,,,,,
1509,06/25/13 10:00:00 AM,149.234,100.000,,,,,
1510,06/25/13 10:30:00 AM,150.476,100.000,,,,,
1511,06/25/13 11:00:00 AM,151.830,100.000,,,,,
1512,06/25/13 11:30:00 AM,154.053,100.000,,,,,
1513,06/25/13 12:00:00 PM,154.809,100.000,,,,,
1514,06/25/13 12:30:00 PM,153.397,1.000,,,,,
1515,06/25/13 01:00:00 PM,154.053,1.000,,,,,
1516,06/25/13 01:30:00 PM,155.575,100.000,,,,,
1517,06/25/13 02:00:00 PM,155.575,100.000,,,,,
1518,06/25/13 02:30:00 PM,156.641,100.000,,,,,
1519,06/25/13 03:00:00 PM,157.428,100.000,,,,,
1520,06/25/13 03:30:00 PM,156.641,100.000,,,,,
1521,06/25/13 04:00:00 PM,156.641,100.000,,,,,
1522,06/25/13 04:30:00 PM,156.641,100.000,,,,,
1523,06/25/13 05:00:00 PM,157.428,100.000,,,,,
1524,06/25/13 05:30:00 PM,157.725,100.000,,,,,
1525,06/25/13 06:00:00 PM,158.724,1.000,,,,,
1526,06/25/13 06:30:00 PM,157.428,1.000,,,,,
1527,06/25/13 07:00:00 PM,156.934,100.000,,,,,
1528,06/25/13 07:30:00 PM,154.335,1.000,,,,,
1529,06/25/13 08:00:00 PM,153.583,100.000,,,,,
1530,06/25/13 08:30:00 PM,31.339,96.635,,,,,
1531,06/25/13 09:00:00 PM,31.339,100.000,,,,,
1532,06/25/13 09:30:00 PM,150.654,100.000,,,,,
1533,06/25/13 10:00:00 PM,150.476,100.000,,,,,
1534,06/25/13 10:30:00 PM,150.386,1.000,,,,,
1535,06/25/13 11:00:00 PM,149.763,1.000,,,,,
1536,06/25/13 11:30:00 PM,149.059,1.000,,,,,
1537,06/26/13 12:00:00 AM,148.361,1.000,,,,,
1538,06/26/13 12:30:00 AM,148.361,1.000,,,,,
1539,06/26/13 01:00:00 AM,147.157,1.000,,,,,
1540,06/26/13 01:30:00 AM,146.730,1.000,,,,,
1541,06/26/13 02:00:00 AM,146.476,1.000,,,,,
1542,06/26/13 02:30:00 AM,146.730,1.000,,,,,
1543,06/26/13 03:00:00 AM,146.986,1.000,,,,,
1544,06/26/13 03:30:00 AM,146.730,1.000,,,,,
1545,06/26/13 04:00:00 AM,146.986,1.000,,,,,
1546,06/26/13 04:30:00 AM,147.157,1.000,,,,,
1547,06/26/13 05:00:00 AM,147.843,1.000,,,,,
1548,06/26/13 05:30:00 AM,148.534,1.000,,,,,
1549,06/26/13 06:00:00 AM,149.234,1.000,,,,,
1550,06/26/13 06:30:00 AM,150.208,1.000,,,,,
1551,06/26/13 07:00:00 AM,151.921,1.000,,,,,
1552,06/26/13 07:30:00 AM,153.864,1.000,,,,,
1553,06/26/13 08:00:00 AM,31.339,100.000,,,,,
1554,06/26/13 08:30:00 AM,157.923,1.000,,,,,
1555,06/26/13 09:00:00 AM,161.814,1.000,,,,,
1556,06/26/13 09:30:00 AM,162.025,1.000,,,,,
1557,06/26/13 10:00:00 AM,164.064,100.000,,,,,
1558,06/26/13 10:30:00 AM,163.846,100.000,,,,,
1559,06/26/13 11:00:00 AM,168.337,100.000,,,,,
1560,06/26/13 11:30:00 AM,171.428,100.000,,,,,
1561,06/26/13 12:00:00 PM,172.162,100.000,,,,,
1562,06/26/13 12:30:00 PM,177.543,100.000,,,,,
1563,06/26/13 01:00:00 PM,183.115,100.000,,,,,
1564,06/26/13 01:30:00 PM,191.820,100.000,,,,,
1565,06/26/13 02:00:00 PM,196.837,100.000,,,,,
1566,06/26/13 02:27:30 PM,,,,,Logged,,
1567,06/26/13 02:27:34 PM,,,,,,Logged,Logged
