Plot,Subplot,Num,UTM.E,UTM.N,Species,Survival,Basal,Epicormic,Apical,PercLivingCanopy,DBH_cm,BasalResproutHeight,BasalResproutCount,Senesced,Notes
1540,A5,9713.1,,,QUEAGR,1,0,1,1,2,24.1,,,,
1540,A5,9714,,,QUEKEL,1,1,1,1,1,41.1,83.5,10,S,
1540,A5,9729,,,PSEMEN,1,0,0,1,2,80,,,,
1540,A5,9730,,,PSEMEN,1,0,0,1,2,43.9,,,,
1540,A5,9731,,,QUEAGR,0,0,0,0,0,16.2,,,,
1540,A5,9731.1,,,QUEAGR,0,0,0,0,0,18.8,,,,
1540,A5,9731.2,,,QUEAGR,0,0,0,0,0,13.6,,,,
1540,A5,9732,,,PSEMEN,0,0,0,0,0,55.4,,,,Newts!
1540,A5,9733,,,ARBMEN,0,1,0,0,0,23.9,,0,,
1540,A5,9733.1,,,ARBMEN,0,0,0,0,0,21,,,,
1540,A5,9733.2,,,ARBMEN,0,1,0,0,0,26.6,111.6,4,,
1540,A5,9734,,,PSEMEN,1,0,0,1,1,59.3,,,,
1540,A5,9735,,,PSEMEN,0,0,0,0,0,45.8,,,,
1540,A5,9736,,,PSEMEN,0,0,0,0,0,51.8,,,,
1540,B1,9559,,,UMBCAL,0,1,0,0,0,45,287.6,43,,
1540,B1,9559.1,,,UMBCAL,0,0,1,1,3,40.2,,,,
1540,B1,9560,,,UMBCAL,0,1,1,1,2,42.1,270.1,75,,
1540,B1,9560.1,,,UMBCAL,0,0,0,0,0,,,,,"cut down, no DBH"
1540,B1,9560.2,,,UMBCAL,0,0,0,0,0,9.7,,,,
1540,B1,9561,,,PSEMEN,1,0,0,1,2,27.3,,,,
1540,B1,9566,,,UMBCAL,1,1,1,1,3,37.3,197.3,22,,
1540,B1,9566.1,,,UMBCAL,1,0,1,0,1,27.6,,,,
1540,B1,9566.2,,,UMBCAL,1,0,1,0,1,24,,,,Partially hollow
1540,B1,9566.3,,,UMBCAL,1,0,1,0,1,13.3,,,,
1540,B1,9567,,,PSEMEN,1,0,0,1,2,40.2,,,,
1540,B1,9755,,,UMBCAL,0,1,0,0,0,35.8,334.1,18,,
1540,B1,9757,,,UMBCAL,0,1,0,0,0,23.6,241.9,10,,Hollow/dead
1540,B2,9578,,,UMBCAL,1,1,1,1,2,48.5,257.5,15,,
1540,B2,9578.1,,,UMBCAL,0,0,0,0,0,10.1,,,,
1540,B2,9581,,,PSEMEN,1,0,0,1,2,33,,,,
1540,B2,9752,,,PSEMEN,1,0,0,1,3,42.6,,,,
1540,B2,9753,,,UMBCAL,1,1,1,0,2,33.8,256.5,52,,Epi sprouts in DBH
1540,B2,9753.1,,,UMBCAL,0,0,0,0,0,,,,,Cut and removed
1540,B2,9754,,,UMBCAL,0,1,0,0,0,,350,42,,DOG No DBH
1540,B2,9754.1,,,UMBCAL,0,0,0,0,0,,,,,DOG No DBH
1540,B2,9756,,,UMBCAL,0,1,0,0,0,,361,24,,Guessed - DOG in creek
1540,B3,9694,,,QUEAGR,1,1,1,1,3,22.5,58.6,1,,
1540,B3,9695,,,QUEAGR,1,0,1,1,3,25.1,,,,
1540,B3,9695.1,,,QUEAGR,1,0,1,1,4,25.7,,,,
1540,B3,9696,,,QUEAGR,1,0,1,1,4,33.6,,,,
1540,B3,9696.1,,,QUEAGR,0,0,0,0,0,18.8,,,,4% canopy alive - Dying
1540,B3,9696.2,,,QUEAGR,1,0,1,0,1,10.4,,,,1% canopy alive - Dying
1540,B3,9696.3,,,QUEAGR,1,0,1,0,1,14,,,,
1540,B3,9697,,,QUEAGR,1,0,1,1,2,36.5,,,,
1540,B3,9697.1,,,QUEAGR,0,0,0,0,0,20.1,,,,
1540,B3,9745,,,UMBCAL,1,1,1,1,2,15.5,202.6,43,,
1540,B3,9745.1,,,UMBCAL,1,0,1,0,1,9.3,,,,
1540,B3,9745.2,,,UMBCAL,1,0,1,1,2,13.4,,,,
1540,B3,9747,,,PSEMEN,1,0,0,1,3,79,,,,
1540,B3,9748,,,UMBCAL,1,1,1,1,2,44.4,223,57,,
1540,B3,9749,,,QUEAGR,1,1,1,1,2,34.7,,0,,
1540,B3,9750,,,QUEAGR,1,1,0,1,1,25.7,,,,"Dying, now B3"
1540,B3,9750.1,,,QUEAGR,0,0,0,0,0,25.4,,0,,Moved to B3
1540,B3,9751,,,PSEMEN,1,0,0,1,3,24.8,,,,
1540,B4,9688.1,,,QUEAGR,1,0,1,1,3,61,,,,
1540,B4,9690,,,QUEAGR,1,0,1,1,3,19.7,,,,
1540,B4,9690.1,,,QUEAGR,1,0,0,1,3,18,,,,
1540,B4,9690.2,,,QUEAGR,1,0,1,1,4,24.5,,,,
1540,B4,9690.3,,,QUEAGR,1,0,1,0,1,9.5,,,,
1540,B4,9690.4,,,QUEAGR,1,0,0,1,3,16.8,,,,
1540,B4,9698,,,QUEAGR,1,0,0,1,4,20.6,,,,Lots of PO
1540,B4,9699,,,QUEAGR,1,0,1,1,4,26.3,,,,
1540,B4,9699.1,,,QUEAGR,1,0,1,1,4,29.3,,,,
1540,B4,9699.2,,,QUEAGR,1,0,1,0,1,15.5,,,,
1540,B4,9700,,,QUEAGR,1,1,1,1,1,29.8,,0,,
1540,B4,9737,,,QUEAGR,1,0,1,1,3,40.5,,,,
1540,B4,9737.1,,,QUEAGR,1,0,1,0,1,26.8,,,,
1540,B4,9737.2,,,QUEAGR,0,0,0,0,0,21.4,,,,
1540,B4,9738,,,PSEMEN,0,0,0,0,0,29.1,,,,
1540,B4,9739,,,PSEMEN,1,0,0,1,2,60.3,,,,
1540,B4,9740,257185,4269303,QUEAGR,1,0,1,1,3,88.7,,,,"NOT B3, B4"
1540,B4,9740.1,,,QUEAGR,1,0,1,0,1,30.4,,,,
1540,B4,9742,,,QUEAGR,1,0,1,1,3,54.2,,,,
1540,B4,9743,,,ARBMEN,1,1,1,1,2,26,180,18,,
1540,B4,9743.1,,,ARBMEN,1,0,1,1,2,33.7,,,,
1540,B4,9743.2,,,ARBMEN,1,0,1,0,1,13.8,,,,
1540,B4,9744,,,PSEMEN,0,0,0,0,0,26.5,,,,
1540,B5,9688,,,QUEAGR,1,0,1,1,4,73.2,,,,
1540,B5,9689,,,QUEAGR,1,0,1,1,3,34.5,,,,
1540,B5,9689.1,,,QUEAGR,1,0,1,1,2,24.5,,,,
1540,B5,9689.2,,,QUEAGR,1,0,1,0,1,16.9,,,,
1540,B5,9689.3,,,QUEAGR,1,0,1,0,1,16.4,,,,PO all around trunk
1540,B5,9741,,,QUEAGR,1,0,1,1,2,33.4,,,,
1540,C1,9562,,,PSEMEN,1,0,0,1,3,32.5,,,,
1540,C1,9563,,,PSEMEN,0,0,0,0,0,,,,,"cut down, no DBH"
1540,C1,9564,,,UMBCAL,1,1,1,1,2,24.7,235.6,12,,SOD
1540,C1,9564.1,,,UMBCAL,0,0,0,0,0,21.6,,,,fire affect DBH
1540,C1,9564.2,,,UMBCAL,0,1,0,0,0,10.9,194,13,,
1540,C1,9565,,,UMBCAL,0,1,0,0,0,16.1,257.7,26,,
1540,C1,9565.1,,,UMBCAL,0,0,0,0,0,16.3,,,,
1540,C1,9565.2,,,UMBCAL,0,0,0,0,0,7.3,,,,
1540,C1,9565.3,,,UMBCAL,0,1,0,0,0,14.3,227.7,8,,
1540,C1,9758,,,QUEAGR,1,0,1,1,2,42.4,,,,Change Sp in DB
1540,C1,9759,,,ARBMEN,1,1,0,1,1,21.4,199.9,25,,
1540,C1,9760,,,UMBCAL,0,1,0,0,0,14.1,320,17,,
1540,C1,9760.1,,,UMBCAL,0,1,0,0,0,15.3,,,,
1540,C1,9761,,,QUEAGR,0,0,0,0,0,30.3,,,,
1540,C1,9762,,,UMBCAL,1,1,1,1,4,35.7,276.7,36,,
1540,C1,9763,,,UMBCAL,0,1,0,0,0,24.7,270.1,81,,
1540,C1,9763.1,,,UMBCAL,0,0,0,0,0,13.6,,,,
1540,C1,9763.2,,,UMBCAL,0,0,0,0,0,13.8,,,,
1540,C1,9763.3,,,UMBCAL,0,0,0,0,0,15.3,,,,
1540,C1,9763.4,,,UMBCAL,0,0,0,0,0,11.3,,,,
1540,C2,9764,,,PSEMEN,1,0,0,1,2,52.7,,,,Tag
1540,C2,9765,,,PSEMEN,1,0,0,1,3,87.4,,,,tag
1540,C2,9767,,,QUEAGR,1,1,1,1,2,34.5,75.2,2,,
1540,C2,9768,,,UMBCAL,0,1,0,0,0,28.8,341.9,106,,
1540,C2,9769,,,UMBCAL,0,1,0,0,0,43.9,350.1,54,,"Fire affect DBH, Tag"
1540,C2,9770,,,PSEMEN,0,0,0,0,0,157.6,,,,tag
1540,C2,9771,,,ARBMEN,0,1,0,0,0,22.9,221.7,10,,
1540,C3,9692,,,QUEAGR,1,0,1,1,3,30,,,,
1540,C3,9692.1,,,QUEAGR,1,0,1,1,3,22.2,,,,
1540,C3,9692.2,,,QUEAGR,1,0,1,0,1,17.2,,,,
1540,C3,9693,,,ARBMEN,1,1,1,1,1,27.9,191.4,11,,Dying
1540,C3,9693.1,,,ARBMEN,1,1,1,0,1,22.8,184,14,,
1540,C3,9693.2,,,ARBMEN,0,1,0,0,0,17.5,119.4,12,,
1540,C3,9746,,,UMBCAL,0,1,0,0,0,32.1,314.5,53,,
1540,C4,9679,,,UMBCAL,0,1,0,0,0,17.2,326,22,,
1540,C4,9679.1,,,UMBCAL,0,0,0,0,0,10.8,,,,
1540,C4,9679.2,,,UMBCAL,0,0,0,0,0,8.5,,,,
1540,C4,9679.3,,,UMBCAL,0,0,0,0,0,4.5,,,,
1540,C4,9680,,,QUEAGR,1,1,1,0,1,22.4,60,4,,
1540,C4,9680.1,,,QUEAGR,0,0,0,0,0,14.9,,,,
1540,C4,9680.2,,,QUEAGR,0,0,0,0,0,,,,,Broken off at DBH
1540,C5,9681,,,ARCMAN,0,0,0,0,0,7.7,,,,
1540,C5,9681.1,,,ARCMAN,0,0,0,0,0,6.6,,,,
1540,C5,9681.2,,,ARCMAN,0,0,0,0,0,6.2,,,,
1540,C5,9681.3,,,ARCMAN,0,0,0,0,0,6.2,,,,
1540,C5,9681.4,,,ARCMAN,0,0,0,0,0,4.8,,,,
1540,C5,9681.5,,,ARCMAN,0,0,0,0,0,6.3,,,,
1540,C5,9681.6,,,ARCMAN,0,0,0,0,0,5.2,,,,
1540,C5,9681.7,,,ARCMAN,0,0,0,0,0,7.2,,,,
1540,C5,9681.8,,,ARCMAN,0,0,0,0,0,6.5,,,,
1540,C5,9681.9,,,ARCMAN,0,0,0,0,0,4.7,,,,DBH affected by fire
1540,C5,9684,,,QUEAGR,1,0,1,1,3,55.4,,,,
1540,C5,9684.1,,,QUEAGR,1,0,1,0,1,40.2,,,,
1540,C5,9685,,,PSEMEN,0,0,0,0,0,37.2,,,,
1540,C5,9686,,,PSEMEN,0,0,0,0,0,33.3,,,,
1540,C5,9687,,,PSEMEN,1,0,0,1,1,38.5,,,,
1540,C5,9691,,,UMBCAL,0,1,0,0,0,18,333.5,63,,
1540,C5,9691.1,,,UMBCAL,0,0,0,0,0,16.3,,,,
1540,C5,9691.2,,,UMBCAL,0,0,0,0,0,13.4,,,,
1540,C5,9691.3,,,UMBCAL,0,0,0,0,0,10.6,,,,
1540,C5,9691.4,,,UMBCAL,0,0,0,0,0,5.2,,,,
1540,C5,9772,,,UMBCAL,0,1,0,0,0,14.8,262.1,25,,
1540,C5,9772.1,,,UMBCAL,0,0,0,0,0,13.4,,,,
1540,C5,9772.2,,,UMBCAL,0,0,0,0,0,7.9,,,,
1540,D1,9582,,,UMBCAL,0,0,0,0,0,35.8,,,,Cut down
1540,D1,9582.1,,,UMBCAL,0,1,0,0,0,16.9,260.2,65,,tag on .1
1540,D1,9582.2,,,UMBCAL,0,0,0,0,0,,,,,gone
1540,D1,9583,,,UMBCAL,1,1,1,1,4,33.8,135.1,9,,
1540,D1,9583.1,,,UMBCAL,1,1,1,1,3,12.4,107.6,1,,
1540,D1,9583.2,,,UMBCAL,0,0,0,0,0,7.5,,,,
1540,D1,9597,,,PSEMEN,1,0,0,1,3,34.3,,,,
1540,D1,9598,,,QUEAGR,1,1,1,1,2,26.2,52,4,,SOD evident on .0
1540,D1,9598.1,,,QUEAGR,1,0,1,0,1,26.7,,,,
1540,D1,9599,,,PSEMEN,1,0,0,1,3,39,,,,
1540,D1,9602,,,PSEMEN,1,0,0,1,2,23.2,,,,
1540,D1,9603,,,UMBCAL,0,1,0,0,0,20.5,,,,
1540,D1,9603.1,,,UMBCAL,0,0,0,0,0,21.2,309.9,18,,
1540,D1,9604,,,ARBMEN,1,1,1,1,2,25.8,103.5,3,,
1540,D1,9605,,,UMBCAL,0,1,0,0,0,35.1,288.4,64,,
1540,D1,9605.1,,,UMBCAL,0,1,0,0,0,23.1,263.4,59,,
1540,D1,9605.2,,,UMBCAL,0,0,0,0,0,13,,,,
1540,D1,9605.3,,,UMBCAL,0,0,0,0,0,11.1,,,,Burn affect DBH
1540,D2,9606,,,QUEAGR,1,0,0,1,2,35.8,,,,
1540,D2,9607,,,QUEAGR,1,0,1,0,1,29.8,,,,
1540,D2,9608,,,PSEMEN,1,0,0,1,4,72,,,,Tag
1540,D2,9609,,,PSEMEN,1,0,0,1,4,75.6,,,,tag
1540,D2,9610,,,PSEMEN,1,0,0,1,3,60.1,,,,tag
1540,D2,9611,,,QUEAGR,1,1,1,1,3,55.2,67.6,1,,
1540,D2,9612,,,QUEAGR,1,0,1,1,2,30.9,,,,
1540,D2,9613,,,ARBMEN,1,0,0,1,1,43,,,,
1540,D2,9614,,,QUEAGR,1,0,1,1,2,34.7,,,,
1540,D2,9615,,,QUEAGR,1,1,1,0,2,26.4,,0,,Powdery mildew
1540,D2,9617,,,PSEMEN,1,0,0,1,4,82.5,,,,"Hollow under roots, Tag"
1540,D2,9766,,,UMBCAL,0,1,0,0,0,29.7,277.2,26,,
1540,D3,9616,,,QUEAGR,1,0,1,1,3,26.3,,,,
1540,D3,9618,,,PSEMEN,1,0,0,1,1,39.6,,,,
1540,D3,9619,,,PSEMEN,0,0,0,0,0,31.1,,,,Tag
1540,D3,9620,,,UMBCAL,0,1,0,0,0,31.8,320,38,,
1540,D3,9620.1,,,UMBCAL,0,0,0,0,0,30,,,,
1540,D3,9620.2,,,UMBCAL,0,0,0,0,0,23.9,,,,
1540,D3,9620.3,,,UMBCAL,0,0,0,0,0,17.7,,,,
1540,D3,9620.4,,,UMBCAL,0,0,0,0,0,10.5,,,,
1540,D3,9621,,,UMBCAL,0,1,0,0,0,17.9,320,32,,
1540,D3,9621.1,,,UMBCAL,0,1,0,0,0,17.1,,,,
1540,D3,9622,,,PSEMEN,0,0,0,0,0,35,,,,
1540,D3,9623,,,UMBCAL,0,1,0,0,0,12.8,274.1,117,,
1540,D3,9623.1,,,UMBCAL,0,0,0,0,0,13.8,,,,
1540,D3,9623.2,,,UMBCAL,0,0,0,0,0,13.8,,,,
1540,D3,9623.3,,,UMBCAL,0,0,0,0,0,9.6,,,,
1540,D3,9623.4,,,UMBCAL,0,0,0,0,0,4.3,,,,
1540,D3,9624,,,QUEAGR,1,1,1,0,1,13.5,65.5,1,,
1540,D3,9624.1,,,QUEAGR,0,0,0,0,0,10,,,,
1540,D3,9624.2,,,QUEAGR,1,1,1,0,1,9.8,67.6,1,,
1540,D3,9625,,,ARBMEN,1,1,1,0,1,29.8,216,85,,
1540,D3,9625.1,,,ARBMEN,1,0,1,0,1,24.2,,,,
1540,D4,9675,,,PSEMEN,0,0,0,0,0,42.5,,,,
1540,D4,9677,,,PSEMEN,0,0,0,0,0,34.8,,,,
1540,D4,9678,,,UMBCAL,0,1,0,0,0,18.6,334,75,,
1540,D4,9678.1,,,UMBCAL,0,0,0,0,0,10.3,,,,
1540,D4,9678.2,,,UMBCAL,0,0,0,0,0,6.2,,,,
1540,D5,9664,,,ARBMEN,0,1,0,0,0,18.5,230,20,,Dead w/ basal
1540,D5,9665,,,PSEMEN,0,0,0,0,0,43.2,,,,"Dead, needs tag"
1540,D5,9666,,,PSEMEN,0,0,0,0,0,61.2,,,,"Dead, tag"
1540,D5,9667,,,UMBCAL,0,1,0,0,0,18.7,325,142,,
1540,D5,9667.1,,,UMBCAL,0,0,0,0,0,16.1,,,,
1540,D5,9667.2,,,UMBCAL,0,0,0,0,0,13.7,,,,
1540,D5,9667.3,,,UMBCAL,0,0,0,0,0,13.6,,,,
1540,D5,9667.4,,,UMBCAL,0,0,0,0,0,7.1,,,,
1540,D5,9668,,,ARBMEN,0,1,0,0,0,27.7,208,38,,
1540,D5,9668.1,,,ARBMEN,0,0,0,0,0,22.1,,,,
1540,D5,9669,,,PSEMEN,1,0,0,1,1,68.9,,,,
1540,D5,9670,,,QUEAGR,1,0,1,0,1,53.2,,,,
1540,D5,9671,,,UMBCAL,0,1,0,0,0,20.4,315,29,,
1540,D5,9671.1,,,UMBCAL,0,0,0,0,0,15.9,,,,
1540,D5,9676,,,UMBCAL,0,1,0,0,0,21,287,94,,
1540,D5,9676.1,,,UMBCAL,0,0,0,0,0,18.8,,,,
1540,D5,9676.2,,,UMBCAL,0,0,0,0,0,10.5,,,,
1540,D5,9682,,,ARBMEN,0,1,0,0,0,20.4,230,49,,Dead with basal
1540,D5,9682.1,,,ARBMEN,0,0,0,0,0,12.9,,,,
1540,D5,9682.2,,,ARBMEN,0,0,0,0,0,9.5,,,,
1540,D5,9682.3,,,ARBMEN,0,0,0,0,0,6.5,,,,
1540,D5,9682.4,,,ARBMEN,0,0,0,0,0,4.5,,,,
1540,D5,9683,,,UMBCAL,0,1,0,0,0,14.6,275,131,,Dead with basal
1540,D5,9683.1,,,UMBCAL,0,0,0,0,0,12.2,,,,
1540,D5,9683.2,,,UMBCAL,0,0,0,0,0,11.8,,,,
1540,D5,9683.3,,,UMBCAL,0,0,0,0,0,10.8,,,,
1540,D5,9683.4,,,UMBCAL,0,0,0,0,0,10.1,,,,
1540,D5,9683.5,,,UMBCAL,0,0,0,0,0,9.8,,,,
1540,D5,9683.6,,,UMBCAL,0,0,0,0,0,9.6,,,,
1540,D5,9683.7,,,UMBCAL,0,0,0,0,0,9,,,,
1540,D5,9683.8,,,UMBCAL,0,0,0,0,0,9,,,,
1540,E1,9584,,,PSEMEN,1,0,0,1,3,29.1,,,,
1540,E1,9585,,,PSEMEN,1,0,0,1,3,36.9,,,,
1540,E1,9586,,,PSEMEN,1,0,0,1,3,35.3,,,,
1540,E1,9587,,,QUEAGR,1,1,1,1,4,24.2,,0,,
1540,E1,9588,,,QUEAGR,1,0,1,1,4,33.6,,,,
1540,E1,9588.1,,,QUEAGR,1,0,1,1,4,31.7,,,,
1540,E1,9588.2,,,QUEAGR,1,0,1,1,4,29.7,,,,
1540,E1,9588.3,,,QUEAGR,1,0,1,1,4,29.2,,,,
1540,E1,9589,,,QUEAGR,1,0,1,1,3,25.8,,,,
1540,E1,9589.1,,,QUEAGR,1,0,1,1,3,24.6,,,,
1540,E1,9589.2,,,QUEAGR,1,0,1,1,1,14.6,,,,
1540,E1,9589.3,,,QUEAGR,1,0,1,1,2,11.3,,,,
1540,E1,9590,,,QUEAGR,1,0,0,1,4,24.5,,,,
1540,E1,9590.1,,,QUEAGR,1,0,0,1,3,24.6,,,,
1540,E1,9596,,,QUEAGR,1,1,1,1,1,30,66,1,,
1540,E1,9596.1,,,QUEAGR,0,0,0,0,0,18,,,,
1540,E2,9591,,,QUEAGR,1,0,1,1,4,50.1,,,,no bee hive
1540,E2,9592,,,PSEMEN,1,0,0,1,1,49,,,,
1540,E2,9593,,,QUEKEL,1,0,0,1,4,32.3,,,S,
1540,E2,9594,,,QUEAGR,1,0,1,1,3,33.8,,,,
1540,E2,9594.1,,,QUEAGR,1,0,1,1,4,22.8,,,,
1540,E2,9594.2,,,QUEAGR,1,0,1,0,1,21.3,,,,
1540,E2,9594.3,,,QUEAGR,1,0,1,1,3,18.9,,,,
1540,E2,9594.4,,,QUEAGR,1,0,1,1,1,14,,,,
1540,E2,9594.5,,,QUEAGR,0,0,0,0,0,12,,,,Dead
1540,E2,9595,,,ARBMEN,1,1,1,1,3,25.7,170,12,,
1540,E2,9595.1,,,ARBMEN,1,0,1,1,3,19.2,,,,
1540,E2,9595.2,,,ARBMEN,0,0,0,0,0,6,,,,dead
1540,E2,9639,,,PSEMEN,1,0,0,1,2,51,,,,
1540,E2,9640,,,QUEAGR,1,0,1,0,1,35.8,,,,
1540,E2,9641,,,PSEMEN,1,0,0,1,1,36.4,,,,
1540,E2,9642,527257,4269275,PSEMEN,1,0,0,1,3,49.7,,,,Tree cannot be located on DB list
1540,E3,9626,,,QUEAGR,1,1,1,1,2,49.7,,,,
1540,E3,9630,,,PSEMEN,0,0,0,0,0,21.5,,,,Trunk burnt out at DBH
1540,E3,9631,,,QUEAGR,1,0,0,1,2,73.7,,,,
1540,E3,9632,,,PSEMEN,1,0,0,1,1,57.9,,,,
1540,E3,9632.1,,,PSEMEN,0,0,0,0,0,25.7,,,,
1540,E3,9633,,,PSEMEN,1,0,0,1,4,80.5,,,,
1540,E3,9634,,,PSEMEN,0,0,0,0,0,,,,,"Dead and caught in nearby tree, DBH not possible"
1540,E3,9635,,,PSEMEN,1,0,0,1,4,67.6,,,,
1540,E3,9636,,,PSEMEN,1,0,0,1,2,61,,,,
1540,E3,9637,,,PSEMEN,0,0,0,0,0,25.7,,,,
1540,E3,9638,,,QUEAGR,1,1,1,1,4,68.5,94.7,1,,
1540,E3,9643,,,PSEMEN,0,0,0,0,0,41.2,,,,Needs new tag
1540,E3,9643.1,,,PSEMEN,0,0,0,0,0,22.1,,,,
1540,E3,9644,,,PSEMEN,0,0,0,0,0,31.2,,,,
1540,E4,9627,,,PSEMEN,1,0,0,1,1,50.7,,,,
1540,E4,9628,,,PSEMEN,1,0,0,1,1,72.5,,,,
1540,E4,9629,,,PSEMEN,1,0,0,1,1,50,,,,
1540,E4,9645,,,PSEMEN,1,0,0,1,1,52,,,,
1540,E4,9646,,,PSEMEN,1,0,0,1,1,100.3,,,,Needs new tag
1540,E4,9674,,,UMBCAL,0,1,0,0,0,21.8,350,49,,
1540,E4,9674.1,,,UMBCAL,0,0,0,0,0,19.6,,,,
1540,E4,9674.11,,,UMBCAL,0,0,0,0,0,4.3,,,,
1540,E4,9674.2,,,UMBCAL,0,0,0,0,0,18.3,,,,
1540,E4,9674.3,,,UMBCAL,0,0,0,0,0,17.7,,,,
1540,E4,9674.4,,,UMBCAL,0,0,0,0,0,14.8,,,,
1540,E4,9674.5,,,UMBCAL,0,0,0,0,0,14.5,,,,
1540,E4,9674.6,,,UMBCAL,0,0,0,0,0,9,,,,
1540,E4,9674.7,,,UMBCAL,0,0,0,0,0,7.7,,,,
1540,E4,9674.8,,,UMBCAL,0,0,0,0,0,5.8,,,,
1540,E4,9674.9,,,UMBCAL,0,0,0,0,0,5.5,,,,
1540,E5,9648,,,PSEMEN,0,0,0,0,0,45.7,,,,
1540,E5,9649,,,QUEAGR,1,0,1,0,2,38.7,,,,
1540,E5,9649.1,,,QUEAGR,0,0,0,0,0,,,,,"Trunk burnt out, DBH not possible"
1540,E5,9649.2,,,QUEAGR,0,0,0,0,0,,,,,"Trunk burnt out, DBH not possible, Dead Doug Fir hung up on .2? (note cut off by copy machine)"
1540,E5,9650,,,ARBMEN,1,1,1,1,2,25.6,285,78,,
1540,E5,9650.1,,,ARBMEN,0,0,0,0,0,25.2,,,,
1540,E5,9650.2,,,ARBMEN,0,0,0,0,0,19.2,,,,
1540,E5,9650.3,,,ARBMEN,0,0,0,0,0,17.1,,,,
1540,E5,9650.4,,,ARBMEN,1,0,1,0,1,17,,,,
1540,E5,9650.5,,,ARBMEN,0,0,0,0,0,16,,,,
1540,E5,9651,,,ARBMEN,1,1,0,0,0,26.8,129,1,,
1540,E5,9651.1,,,ARBMEN,0,0,0,0,0,,,,,"Burnt, no DBH"
1540,E5,9651.2,,,ARBMEN,0,0,0,0,0,,,,,"Burnt, no DBH"
1540,E5,9652,,,PSEMEN,1,0,0,1,1,45.4,,,,Needs new tag
1540,E5,9653,,,ARBMEN,1,1,0,0,0,24,257,27,,
1540,E5,9654,,,ARBMEN,1,1,0,0,0,20.8,282,16,,
1540,E5,9654.1,,,ARBMEN,0,0,0,0,0,19.8,,,,
1540,E5,9654.2,,,ARBMEN,0,0,0,0,0,6.4,,,,
1540,E5,9654.3,,,ARBMEN,0,0,0,0,0,,,,,"Burned away, no DBH possible"
1540,E5,9655,,,PSEMEN,1,0,0,1,1,44.9,,,,
1540,E5,9656,,,PSEMEN,0,0,0,0,0,51.5,,,,Partiall hollow trunk
1540,E5,9657,,,PSEMEN,0,0,0,0,0,,,,,"Trunk burnt to 1m and hoollow, tree hung up in 964?? (cut off by copy machine)"
1540,E5,9658,,,PSEMEN,0,0,0,0,0,41.7,,,,DBH in DB 67.3 cm - must have been an error
1540,E5,9659,,,PSEMEN,1,0,0,1,1,66.5,,,,Needs tag
1540,E5,9660,,,PSEMEN,1,0,0,1,1,65.2,,,,Needs new tag
1540,E5,9663,,,PSEMEN,0,0,0,0,0,39.5,,,,
1540,E5,9667,,,PSEMEN,0,0,0,1,1,62,,,,
1540,E5,9672,,,ARBMEN,1,1,1,0,1,43,258,68,,
1540,E5,9672.1,,,ARBMEN,1,0,1,0,1,15,,,,
1540,E5,9672.2,,,ARBMEN,0,0,0,0,0,8.8,,,,
1540,E5,9673,,,UMBCAL,0,1,0,0,0,22.7,117.5,52,,
1540,E5,9673.1,,,UMBCAL,0,0,0,0,0,5.9,,,,
1540,E5,9673.2,,,UMBCAL,0,0,0,0,0,4.7,,,,
1540,OUT,9600,,,UMBCAL,1,1,1,1,2,49.1,257.1,61,,Near D1
1540,OUT,9601,,,UMBCAL,1,1,1,1,2,45.5,329.5,68,,Near D1
1540,OUT,9601.1,,,UMBCAL,1,0,0,1,2,35.7,,,,
1540,OUT,9647,,,PSEMEN,0,0,0,0,0,36.3,,,,Needs new tag
1540,OUT,9662,,,PSEMEN,0,0,0,0,0,28,,,,
1540,OUT,9773,,,QUEAGR,1,1,1,0,1,24.8,116.7,9,,Near C5
1532,A1,8521,,,AESCAL,1,1,0,1,0,21.9,51.3,1,S,
1532,A1,8523,,,QUEGAR,1,0,1,1,3,47.9,,,S,PO in DBH
1532,A1,8522,,,QUEGAR,1,0,1,1,3,33.2,,,S,
1532,A1,8533,,,QUEGAR,0,1,0,0,0,48.3,90.1,1,,DOG
1532,A1,8525,,,QUEGAR,1,0,1,1,3,24.4,,,S,
1532,A1,8524,,,QUEGAR,1,0,0,1,4,46.6,,,S,
1532,A1,8536,,,QUEGAR,1,,1,1,3,40.1,,,S,
1532,A1,8536.1,,,QUEGAR,1,0,0,1,1,26.7,,,S,Top fell off
1532,A1,8536.2,,,QUEGAR,1,0,,,0,18.9,,,S,
1532,A1,8527,,,QUEGAR,1,0,1,1,4,27.7,,,S,
1532,A1,8537,,,UMBCAL,1,1,1,1,4,23.8,55,10,,
1532,A1,8526,,,QUEGAR,1,0,1,1,3,20.2,,,S,
1532,A1,8532,,,QUEGAR,1,0,1,1,4,36.3,,,S,
1532,A1,8535,,,QUEGAR,0,0,0,0,0,23.8,,,,"PO in DBH, DOG"
1532,A1,8528,,,QUEGAR,1,0,1,1,3,38.8,,,S,
1532,A1,8530,,,QUEGAR,1,1,1,1,3,22.1,,0,S,
1532,A1,8531,,,QUEGAR,1,0,0,1,3,30.9,,,S,
1532,A2,8538,,,QUEGAR,1,1,0,1,3,26.5,,0,S,
1532,A11,8534,,,QUEGAR,0,0,0,0,0,30.5,,,,"Falling, held up by other trees"
1532,A2,8539,,,QUEGAR,1,0,0,1,2,32.9,,,S,
1532,B2,8541,,,QUEGAR,1,0,0,1,3,28.1,,,S,
