"","Plot","Quad","UTM.x","UTM.y","AEA.x","AEA.y","GEO.x","GEO.y"
"710","PPW1345","B2",523413.484116456,4272230.58976592,-237565.536143677,68106.9663696974,-122.731124750211,38.5982574379496
"711","PPW1345","B3",523414.711066456,4272235.43573467,-237564.156997335,68111.7794523407,-122.731110497404,38.5983010768619
"712","PPW1345","B4",523415.938016456,4272240.28170342,-237562.777850937,68116.5925348783,-122.73109624458,38.598344715772
"713","PPW1345","C1",523416.686066454,4272224.62420342,-237562.528434185,68100.8918779455,-122.731088180693,38.5982035925374
"714","PPW1345","C2",523417.912666454,4272229.46998467,-237561.149643276,68105.7047840306,-122.7310739319,38.5982472297651
"715","PPW1345","C3",523419.139266454,4272234.31576592,-237559.770852315,68110.5176900192,-122.731059683091,38.5982908669907
"716","PPW1345","C4",523420.365866456,4272239.16154717,-237558.392061299,68115.3305959115,-122.731045434263,38.5983345042141
"717","PPW1345","D1",523421.114966453,4272223.50460967,-237558.14157845,68099.6304688472,-122.7310373584,38.5981933860176
"718","PPW1345","D2",523422.341216453,4272228.35020342,-237556.763142924,68104.4431982832,-122.731023113604,38.5982370215586
"719","PPW1345","D3",523423.567466453,4272233.19579717,-237555.384707343,68109.2559276139,-122.731008868791,38.5982806570974
"720","PPW1345","D4",523424.793716453,4272238.04139092,-237554.006271712,68114.0686568543,-122.730994623961,38.5983242926342
"721","PPW1346","A1",524577.945220127,4270823.66563276,-236447.488406965,66661.3691651705,-122.717802121946,38.5855469217531
"722","PPW1346","A2",524579.092610752,4270828.19578901,-236446.198730494,66665.868580502,-122.717788788255,38.5855877152524
"723","PPW1346","A3",524580.240001377,4270832.72594527,-236444.909053975,66670.3679957488,-122.717775454548,38.5856285087499
"724","PPW1346","A4",524581.387392003,4270837.25610152,-236443.61937741,66674.8674109103,-122.717762120826,38.5856693022455
"725","PPW1346","B1",524582.687910752,4270822.46653901,-236442.790776726,66660.0181845189,-122.71774771046,38.585535984349
"726","PPW1346","B2",524583.834932627,4270826.99650777,-236441.501474358,66664.517423796,-122.717734380981,38.5855767761626
"727","PPW1346","B3",524584.981954501,4270831.52647652,-236440.212171946,66669.0166629837,-122.717721051486,38.5856175679743
"728","PPW1346","B4",524586.128976377,4270836.05644527,-236438.922869485,66673.5159020838,-122.717707721976,38.5856583597842
"729","PPW1346","C1",524587.430601375,4270821.26744527,-236438.093146544,66658.6672037723,-122.717693298991,38.5855250469197
"730","PPW1346","C2",524588.577254501,4270825.79722651,-236436.804218279,66663.1662669908,-122.717679973723,38.5855658370475
"731","PPW1346","C3",524589.723907626,4270830.32700777,-236435.515289969,66667.6653301241,-122.71766664844,38.5856066271735
"732","PPW1346","C4",524590.870560751,4270834.85678902,-236434.226361614,66672.164393167,-122.717653323142,38.5856474172976
"733","PPW1346","D1",524592.173292,4270820.06835151,-236433.395516414,66657.3162229438,-122.717638887538,38.5855141094651
"734","PPW1346","D2",524593.319576375,4270824.59794527,-236432.106962257,66661.8151100962,-122.717625566482,38.5855548979072
"735","PPW1346","D3",524594.465860751,4270829.12753902,-236430.818408049,66666.3139971681,-122.717612245411,38.5855956863474
"736","PPW1346","D4",524595.612145125,4270833.65713277,-236429.529853799,66670.8128841594,-122.717598924324,38.5856364747858
"737","PPW1347","A1",523089.961398435,4268720.61423317,-238000.114212605,64602.8679264621,-122.734956259194,38.5666343441054
"738","PPW1347","A2",523091.086285935,4268725.05535816,-237998.849870573,64607.278959509,-122.734943200004,38.56667433798
"739","PPW1347","A3",523092.211173434,4268729.49648316,-237997.5855285,64611.6899924804,-122.7349301408,38.5667143318528
"740","PPW1347","A4",523093.336060934,4268733.93760816,-237996.321186382,64616.101025363,-122.73491708158,38.5667543257237
"741","PPW1347","B1",523094.758910937,4268719.40135816,-237995.362301325,64601.5014353869,-122.734901230485,38.5666232890615
"742","PPW1347","B2",523095.883423437,4268723.84223316,-237994.098341623,64605.9122299929,-122.734888175579,38.5666632806867
"743","PPW1347","B3",523097.007935936,4268728.28310816,-237992.834381876,64610.3230245165,-122.734875120659,38.5667032723101
"744","PPW1347","B4",523098.132448435,4268732.72398316,-237991.570422087,64614.7338189655,-122.734862065724,38.5667432639317
"745","PPW1347","C1",523099.556423439,4268718.18848316,-237990.610390101,64600.1349442126,-122.734846201792,38.5666122339918
"746","PPW1347","C2",523100.680560938,4268722.62910816,-237989.346812727,64604.5455003805,-122.734833151171,38.5666522233676
"747","PPW1347","C3",523101.804698438,4268727.06973316,-237988.08323531,64608.9560564663,-122.734820100535,38.5666922127416
"748","PPW1347","C4",523102.928835938,4268731.51035816,-237986.819657848,64613.3666124684,-122.734807049884,38.5667322021138
"749","PPW1347","D1",523104.35393594,4268716.97560816,-237985.858478934,64598.7684529577,-122.734791173117,38.5666011788963
"750","PPW1347","D2",523105.47769844,4268721.41598316,-237984.595283888,64603.1787706777,-122.73477812678,38.5666411660227
"751","PPW1347","D3",523106.60146094,4268725.85635816,-237983.332088799,64607.5890883212,-122.734765080428,38.5666811531473
"752","PPW1347","D4",523107.72522344,4268730.29673316,-237982.068893664,64611.9994058809,-122.734752034062,38.5667211402701
"753","PPW1348","A1",523391.967995654,4269027.62825673,-237688.797011814,64900.6921327743,-122.731479341232,38.5693932314228
"754","PPW1348","A2",523393.100383155,4269032.09891298,-237687.524236178,64905.1324889418,-122.731466192524,38.5694334908178
"755","PPW1348","A3",523394.232770655,4269036.56956923,-237686.251460498,64909.5728450352,-122.731453043803,38.5694737502109
"756","PPW1348","A4",523395.365158155,4269041.04022548,-237684.978684774,64914.013201037,-122.731439895066,38.5695140096022
"757","PPW1348","B1",523396.771233154,4269026.41391298,-237684.039427998,64899.3239841596,-122.731424245294,38.569382161357
"758","PPW1348","B2",523397.903245654,4269030.88438173,-237682.767032706,64903.7641644706,-122.731411100869,38.5694224190658
"759","PPW1348","B3",523399.035258155,4269035.35485048,-237681.494637367,64908.2043446852,-122.73139795643,38.5694626767729
"760","PPW1348","B4",523400.167270654,4269039.82531923,-237680.222241986,64912.6445248309,-122.731384811975,38.5695029344781
"761","PPW1348","C1",523401.574470653,4269025.19956923,-237679.281844241,64897.9558354472,-122.731369149374,38.5693710912652
"762","PPW1348","C2",523402.706108153,4269029.66985048,-237678.00982929,64902.3958398947,-122.731356009231,38.569411347288
"763","PPW1348","C3",523403.837745654,4269034.14013173,-237676.737814294,64906.8358442551,-122.731342869074,38.569451603309
"764","PPW1348","C4",523404.969383154,4269038.61041298,-237675.465799255,64911.275848534,-122.731329728902,38.5694918593281
"765","PPW1348","D1",523406.377708153,4269023.98522548,-237674.524260538,64896.5876866453,-122.731314053471,38.5693600211476
"766","PPW1348","D2",523407.508970652,4269028.45531923,-237673.25262593,64901.0275152312,-122.731300917611,38.5694002754843
"767","PPW1348","D3",523408.640233153,4269032.92541298,-237671.980991277,64905.4673437309,-122.731287781736,38.5694405298192
"768","PPW1348","D4",523409.771495653,4269037.39550673,-237670.709356581,64909.9071721453,-122.731274645846,38.5694807841523
"769","PPW1349","A1",526502.998066473,4270445.81363952,-234537.269920755,66221.9945895737,-122.695713790018,38.5820863891214
"770","PPW1349","A2",526504.222203974,4270450.64704577,-234535.893944368,66226.7951891669,-122.695699551833,38.5821299106412
"771","PPW1349","A3",526505.446341473,4270455.48045202,-234534.517967925,66231.5957886586,-122.695685313631,38.5821734321588
"772","PPW1349","A4",526506.670478974,4270460.31385827,-234533.141991431,66236.3963880539,-122.695671075411,38.5822169536743
"773","PPW1349","B1",526507.769703972,4270444.60729577,-234532.543637834,66220.6353949131,-122.695659052493,38.5820753752662
"774","PPW1349","B2",526508.993466472,4270449.44051452,-234531.168041788,66225.4358186475,-122.69564481859,38.5821188951007
"775","PPW1349","B3",526510.217228973,4270454.27373327,-234529.792445687,66230.2362422845,-122.695630584669,38.5821624149331
"776","PPW1349","B4",526511.440991472,4270459.10695202,-234528.416849535,66235.0366658177,-122.695616350731,38.5822059347634
"777","PPW1349","C1",526512.541341469,4270443.40095202,-234527.817354973,66219.2762001632,-122.695604314984,38.5820643613854
"778","PPW1349","C2",526513.76472897,4270448.23398327,-234526.442139267,66224.0764480359,-122.695590085363,38.5821078795347
"779","PPW1349","C3",526514.988116471,4270453.06701452,-234525.066923507,66228.8766958122,-122.695575855724,38.5821513976819
"780","PPW1349","C4",526516.211503971,4270457.90004577,-234523.691707694,66233.6769434949,-122.695561626068,38.582194915827
"781","PPW1349","D1",526517.312978969,4270442.19460827,-234523.091072167,66217.9170053229,-122.695549577493,38.5820533474791
"782","PPW1349","D2",526518.535991469,4270447.02745202,-234521.716236802,66222.7170773381,-122.695535352153,38.5820968639432
"783","PPW1349","D3",526519.75900397,4270451.86029577,-234520.341401386,66227.5171492537,-122.695521126796,38.5821403804052
"784","PPW1349","D4",526520.98201647,4270456.69313952,-234518.966565914,66232.3172210692,-122.695506901422,38.582183896865
"785","PPW1350","A1",523426.930833503,4269091.62488125,-237651.852130797,64963.6604582784,-122.731075850805,38.569969042753
"786","PPW1350","A2",523428.057149127,4269096.0715375,-237650.586179795,64968.0769755621,-122.731062772272,38.5700090859714
"787","PPW1350","A3",523429.183464753,4269100.51819375,-237649.320228745,64972.4934927607,-122.731049693725,38.570049129188
"788","PPW1350","A4",523430.309780377,4269104.96485,-237648.054277655,64976.9100098838,-122.731036615163,38.5700891724029
"789","PPW1350","B1",523431.665824126,4269090.4277875,-237647.162144561,64962.311744405,-122.731021537328,38.5699581297528
"790","PPW1350","B2",523432.791771001,4269094.87425625,-237645.896567661,64966.7280856268,-122.731008463007,38.5699981712851
"791","PPW1350","B3",523433.917717876,4269099.320725,-237644.630990717,64971.1444267654,-122.730995388671,38.5700382128156
"792","PPW1350","B4",523435.043664752,4269103.76719375,-237643.365413728,64975.5607678229,-122.73098231432,38.5700782543444
"793","PPW1350","C1",523436.40081475,4269089.23069375,-237642.472158382,64960.9630304398,-122.730967223868,38.5699472167274
"794","PPW1350","C2",523437.526392876,4269093.676975,-237641.206955584,64965.3791956012,-122.730954153758,38.5699872565736
"795","PPW1350","C3",523438.651971001,4269098.12325625,-237639.941752741,64969.7953606839,-122.730941083633,38.5700272964181
"796","PPW1350","C4",523439.777549126,4269102.5695375,-237638.676549855,64974.2115256814,-122.730928013493,38.5700673362607
"797","PPW1350","D1",523441.135805375,4269088.0336,-237637.782172255,64959.6143163806,-122.730912910425,38.5699363036769
"798","PPW1350","D2",523442.26101475,4269092.47969375,-237636.517343561,64964.0303054811,-122.730899844526,38.569976341837
"799","PPW1350","D3",523443.386224126,4269096.9257875,-237635.252514822,64968.4462944991,-122.730886778612,38.5700163799954
"800","PPW1350","D4",523444.5114335,4269101.37188125,-237633.987686041,64972.8622834389,-122.730873712683,38.5700564181519
"801","PPW1851","A1",527200.551698524,4269562.58825259,-233868.81769523,65315.5418428788,-122.687739608769,38.5741057775795
"802","PPW1851","A2",527201.614817274,4269566.78590884,-233867.622705133,65319.7110163374,-122.687727240649,38.5741435738027
"803","PPW1851","A3",527202.677936024,4269570.98356509,-233866.427714994,65323.8801897126,-122.687714872515,38.5741813700243
"804","PPW1851","A4",527203.741054774,4269575.18122134,-233865.232724815,65328.0493630236,-122.687702504369,38.5742191662443
"805","PPW1851","B1",527204.591667274,4269561.56690884,-233864.816142518,65314.3910742742,-122.687693270705,38.5740964496193
"806","PPW1851","B2",527205.654473525,4269565.76437759,-233863.621470371,65318.5600698926,-122.687680906157,38.5741342441574
"807","PPW1851","B3",527206.717279775,4269569.96184634,-233862.426798183,65322.7290654425,-122.687668541595,38.5741720386939
"808","PPW1851","B4",527207.780086025,4269574.15931509,-233861.232125955,65326.8980609137,-122.687656177021,38.5742098332289
"809","PPW1851","C1",527208.631636024,4269560.54556509,-233860.814589846,65313.2403056072,-122.687646932653,38.5740871216408
"810","PPW1851","C2",527209.694129774,4269564.74284634,-233859.620235651,65317.4091233923,-122.687634571677,38.5741249144939
"811","PPW1851","C3",527210.756623525,4269568.94012759,-233858.425881414,65321.5779411006,-122.687622210688,38.5741627073453
"812","PPW1851","C4",527211.819117274,4269573.13740884,-233857.231527138,65325.7467587367,-122.687609849685,38.5742005001951
"813","PPW1851","D1",527212.671604774,4269559.52422134,-233856.813037219,65312.0895368736,-122.687600594613,38.574077793644
"814","PPW1851","D2",527213.733786024,4269563.72131509,-233855.619000973,65316.2581768185,-122.687588237209,38.574115584812
"815","PPW1851","D3",527214.795967275,4269567.91840884,-233854.424964686,65320.4268166935,-122.687575879792,38.5741533759783
"816","PPW1851","D4",527215.858148524,4269572.11550259,-233853.23092836,65324.5954564963,-122.687563522362,38.5741911671431
"817","PPW1852","A1",527367.941907763,4269687.71848724,-233697.696220809,65435.5184714859,-122.685813096209,38.5752282941214
"818","PPW1852","A2",527369.114023388,4269692.34636223,-233696.378714964,65440.1149397027,-122.685799458717,38.5752699638489
"819","PPW1852","A3",527370.286139013,4269696.97423723,-233695.061209068,65444.7114078263,-122.685785821209,38.5753116335744
"820","PPW1852","A4",527371.458254637,4269701.60211223,-233693.743703123,65449.3078758647,-122.685772183685,38.575353303298
"821","PPW1852","B1",527372.65322339,4269686.52736223,-233693.029706276,65434.1764111603,-122.685759057319,38.5752174146601
"822","PPW1852","B2",527373.824970264,4269691.15498723,-233691.71257652,65438.7726407452,-122.685745424041,38.5752590821397
"823","PPW1852","B3",527374.996717139,4269695.78261223,-233690.395446717,65443.3688702364,-122.685731790747,38.5753007496172
"824","PPW1852","B4",527376.168464014,4269700.41023723,-233689.078316862,65447.9650996369,-122.685718157437,38.5753424170928
"825","PPW1852","C1",527377.364539016,4269685.33623723,-233688.363191798,65432.8343507485,-122.685705018445,38.5752065351739
"826","PPW1852","C2",527378.53591714,4269689.96361223,-233687.046438134,65437.4303416926,-122.685691389381,38.5752482004055
"827","PPW1852","C3",527379.707295265,4269694.59098723,-233685.729684422,65442.0263325586,-122.685677760301,38.5752898656351
"828","PPW1852","C4",527380.87867339,4269699.21836223,-233684.412930658,65446.6223233258,-122.685664131205,38.5753315308628
"829","PPW1852","D1",527382.075854643,4269684.14511223,-233683.696677378,65431.4922902482,-122.685650979588,38.5751956556628
"830","PPW1852","D2",527383.246864017,4269688.77223723,-233682.380299805,65436.0880425633,-122.685637354738,38.5752373186464
"831","PPW1852","D3",527384.417873392,4269693.39936223,-233681.063922184,65440.6837947834,-122.685623729872,38.5752789816281
"832","PPW1852","D4",527385.588882766,4269698.02648723,-233679.747544512,65445.2795469239,-122.68561010499,38.5753206446079
"833","PPW1853","A1",527389.714114426,4269625.89084636,-233677.921515799,65372.9230373371,-122.685565581265,38.5746704397739
"834","PPW1853","A2",527390.940620675,4269630.73419011,-233676.542849949,65377.7335187285,-122.685551310876,38.5747140495772
"835","PPW1853","A3",527392.167126924,4269635.57753386,-233675.164184046,65382.5440000249,-122.68553704047,38.5747576593784
"836","PPW1853","A4",527393.393633173,4269640.4208776,-233673.785518087,65387.354481217,-122.685522770046,38.5748012691775
"837","PPW1853","B1",527393.915470679,4269624.82894011,-233673.760103117,65371.7265331838,-122.685517392014,38.5746607404316
"838","PPW1853","B2",527395.141639428,4269629.67197136,-233672.381784144,65376.5367123787,-122.685503125485,38.5747043474233
"839","PPW1853","B3",527396.367808177,4269634.51500261,-233671.003465118,65381.346891467,-122.685488858938,38.5747479544127
"840","PPW1853","B4",527397.593976927,4269639.35803385,-233669.625146037,65386.1570704593,-122.685474592374,38.5747915614001
"841","PPW1853","C1",527398.116826932,4269623.76703386,-233669.598690479,65370.5300289667,-122.685469202776,38.5746510410696
"842","PPW1853","C2",527399.342658181,4269628.60975261,-233668.220718386,65375.3399059493,-122.685454940106,38.5746946452495
"843","PPW1853","C3",527400.56848943,4269633.45247135,-233666.842746238,65380.1497828425,-122.685440677419,38.5747382494273
"844","PPW1853","C4",527401.794320679,4269638.2951901,-233665.464774036,65384.9596596337,-122.685426414714,38.5747818536029
"845","PPW1853","D1",527402.318183184,4269622.70512761,-233665.437277888,65369.3335246723,-122.685421013551,38.5746413416877
"846","PPW1853","D2",527403.543676934,4269627.54753386,-233664.059652671,65374.1430994589,-122.685406754741,38.5746849430559
"847","PPW1853","D3",527404.769170682,4269632.38994011,-233662.682027402,65378.9526741439,-122.685392495913,38.574728544422
"848","PPW1853","D4",527405.994664432,4269637.23234635,-233661.304402078,65383.7622487298,-122.685378237068,38.5747721457859
"849","PPW1854","A1",527312.810748464,4269509.5580024,-233758.409726743,65258.8844540487,-122.686452978028,38.5736244303078
"850","PPW1854","A2",527313.890748465,4269513.82190865,-233757.195773033,65263.1194246891,-122.686440412932,38.5736628229137
"851","PPW1854","A3",527314.970748464,4269518.0858149,-233755.981819282,65267.3543952573,-122.686427847822,38.5737012155179
"852","PPW1854","A4",527316.050748464,4269522.34972115,-233754.767865489,65271.5893657473,-122.686415282699,38.5737396081205
"853","PPW1854","B1",527317.351898465,4269508.40990865,-233753.911761658,65257.590877438,-122.686400892002,38.5736139441696
"854","PPW1854","B2",527318.431548464,4269512.6736274,-233752.698163337,65261.8256714335,-122.686388330905,38.5736523350909
"855","PPW1854","B3",527319.511198464,4269516.93734615,-233751.484564976,65266.0604653494,-122.686375769795,38.5736907260106
"856","PPW1854","B4",527320.590848464,4269521.2010649,-233750.27096657,65270.2952591931,-122.686363208671,38.5737291169285
"857","PPW1854","C1",527321.893048464,4269507.2618149,-233749.413796627,65256.2973007495,-122.686348805992,38.5736034580084
"858","PPW1854","C2",527322.972348463,4269511.52534615,-233748.200553696,65260.5319180968,-122.686336248894,38.5736418472451
"859","PPW1854","C3",527324.051648463,4269515.7888774,-233746.987310722,65264.7665353632,-122.686323691783,38.5736802364801
"860","PPW1854","C4",527325.130948465,4269520.05240865,-233745.774067704,65269.0011525578,-122.686311134659,38.5737186257135
"861","PPW1854","D1",527326.434198464,4269506.11372115,-233744.915831647,65255.0037239757,-122.686296719996,38.573592971824
"862","PPW1854","D2",527327.513148464,4269510.3770649,-233743.702944103,65259.2381646754,-122.686284166899,38.5736313593761
"863","PPW1854","D3",527328.592098463,4269514.64040865,-233742.490056517,65263.4726052927,-122.686271613787,38.5736697469265
"864","PPW1854","D4",527329.671048463,4269518.9037524,-233741.277168891,65267.7070458345,-122.686259060662,38.5737081344753
