"Plot Title: PPW1350_10319261"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319261, SEN S/N: 10319261)","RH, % (LGR S/N: 10319261, SEN S/N: 10319261)","Coupler Detached (LGR S/N: 10319261)","Bad Battery (LGR S/N: 10319261)","Good Battery (LGR S/N: 10319261)","End Of File (LGR S/N: 10319261)"
447,07/05/13 09:00:00 PM,18.343,61.597,,,,
448,07/05/13 09:30:00 PM,16.987,65.266,,,,
449,07/05/13 10:00:00 PM,15.652,69.464,,,,
450,07/05/13 10:30:00 PM,14.984,71.437,,,,
451,07/05/13 11:00:00 PM,14.337,74.520,,,,
452,07/05/13 11:30:00 PM,13.882,76.001,,,,
453,07/06/13 12:00:00 AM,13.425,77.967,,,,
454,07/06/13 12:30:00 AM,13.209,79.687,,,,
455,07/06/13 01:00:00 AM,12.871,81.638,,,,
456,07/06/13 01:30:00 AM,12.630,83.239,,,,
457,07/06/13 02:00:00 AM,12.509,84.182,,,,
458,07/06/13 02:30:00 AM,12.340,85.162,,,,
459,07/06/13 03:00:00 AM,12.098,86.226,,,,
460,07/06/13 03:30:00 AM,11.856,87.176,,,,
461,07/06/13 04:00:00 AM,11.734,89.358,,Logged,,
462,07/06/13 04:30:00 AM,11.710,89.666,,,,
463,07/06/13 05:00:00 AM,11.565,90.100,,,,
464,07/06/13 05:30:00 AM,11.467,90.857,,,,
465,07/06/13 06:00:00 AM,11.370,91.636,,,,
466,07/06/13 06:30:00 AM,11.492,91.951,,,,
467,07/06/13 07:00:00 AM,12.122,91.853,,,,
468,07/06/13 07:30:00 AM,12.678,90.979,,,,
469,07/06/13 08:00:00 AM,13.233,90.569,,,,
470,07/06/13 08:30:00 AM,13.786,88.384,,,,
471,07/06/13 09:00:00 AM,14.266,86.257,,,,
472,07/06/13 09:30:00 AM,15.127,83.208,,,,
473,07/06/13 10:00:00 AM,16.106,79.844,,,,
474,07/06/13 10:30:00 AM,17.225,75.415,,,,
475,07/06/13 11:00:00 AM,18.105,71.777,,,,
476,07/06/13 11:30:00 AM,19.127,68.590,,,,
477,07/06/13 12:00:00 PM,20.365,63.824,,,,
478,07/06/13 12:30:00 PM,21.533,61.938,,,,
479,07/06/13 01:00:00 PM,22.848,57.000,,,,
480,07/06/13 01:30:00 PM,23.328,56.141,,,,
481,07/06/13 02:00:00 PM,24.146,53.667,,,,
482,07/06/13 02:30:00 PM,24.798,51.200,,,,
483,07/06/13 03:00:00 PM,25.065,50.664,,,,
484,07/06/13 03:30:00 PM,25.355,48.468,,,,
485,07/06/13 04:00:00 PM,24.968,49.601,,,,
486,07/06/13 04:30:00 PM,25.283,48.106,,,,
487,07/06/13 05:00:00 PM,24.677,49.371,,,,
488,07/06/13 05:30:00 PM,24.195,49.977,,,,
489,07/06/13 06:00:00 PM,23.088,52.702,,,,
490,07/06/13 06:30:00 PM,22.226,55.296,,,,
491,07/06/13 07:00:00 PM,20.746,59.136,,,,
492,07/06/13 07:30:00 PM,19.436,62.197,,,,
493,07/06/13 08:00:00 PM,18.414,65.426,,,,
494,07/06/13 08:30:00 PM,17.629,67.966,,,,
495,07/06/13 09:00:00 PM,16.868,70.472,,,,
496,07/06/13 09:30:00 PM,16.225,72.650,,,,
497,07/06/13 10:00:00 PM,15.509,75.463,,,,
498,07/06/13 10:30:00 PM,15.079,76.781,,,,
499,07/06/13 11:00:00 PM,14.266,79.199,,,,
500,07/06/13 11:30:00 PM,13.497,81.587,,,,
501,07/07/13 12:00:00 AM,13.064,82.362,,,,
502,07/07/13 12:30:00 AM,12.292,84.963,,,,
503,07/07/13 01:00:00 AM,11.589,87.851,,,,
504,07/07/13 01:30:00 AM,11.127,89.261,,,,
505,07/07/13 02:00:00 AM,10.858,89.976,,,,
506,07/07/13 02:30:00 AM,10.834,94.041,,,,
507,07/07/13 03:00:00 AM,10.932,94.525,,,,
508,07/07/13 03:30:00 AM,10.810,94.773,,,,
509,07/07/13 04:00:00 AM,10.638,96.171,,,,
510,07/07/13 04:30:00 AM,10.638,96.322,,,,
511,07/07/13 05:00:00 AM,10.443,97.124,,,,
512,07/07/13 05:30:00 AM,10.541,97.501,,,,
513,07/07/13 06:00:00 AM,10.516,97.745,,,,
514,07/07/13 06:30:00 AM,10.492,98.287,,,,
515,07/07/13 07:00:00 AM,10.345,98.222,,,,
516,07/07/13 07:30:00 AM,10.541,98.026,,,,
517,07/07/13 08:00:00 AM,10.687,98.142,,,,
518,07/07/13 08:30:00 AM,10.980,97.621,,,,
519,07/07/13 09:00:00 AM,11.540,96.211,,,,
520,07/07/13 09:30:00 AM,12.098,94.423,,,,
521,07/07/13 10:00:00 AM,13.016,91.924,,,,
522,07/07/13 10:30:00 AM,14.074,89.461,,,,
523,07/07/13 11:00:00 AM,15.318,83.415,,,,
524,07/07/13 11:30:00 AM,17.082,77.984,,,,
525,07/07/13 12:00:00 PM,18.747,70.362,,,,
526,07/07/13 12:30:00 PM,19.936,66.078,,,,
527,07/07/13 01:00:00 PM,21.270,61.441,,,,
528,07/07/13 01:30:00 PM,23.088,56.695,,,,
529,07/07/13 02:00:00 PM,24.412,51.939,,,,
530,07/07/13 02:30:00 PM,25.477,48.579,,,,
531,07/07/13 03:00:00 PM,25.768,48.232,,,,
532,07/07/13 03:30:00 PM,25.987,46.843,,,,
533,07/07/13 04:00:00 PM,25.623,47.056,,,,
534,07/07/13 04:30:00 PM,25.768,46.655,,,,
535,07/07/13 05:00:00 PM,24.532,48.459,,,,
536,07/07/13 05:30:00 PM,23.761,47.146,,,,
537,07/07/13 06:00:00 PM,22.800,48.619,,,,
538,07/07/13 06:30:00 PM,21.724,52.606,,,,
539,07/07/13 07:00:00 PM,20.222,56.729,,,,
540,07/07/13 07:30:00 PM,18.889,61.596,,,,
541,07/07/13 08:00:00 PM,17.653,65.943,,,,
542,07/07/13 08:30:00 PM,16.534,69.744,,,,
543,07/07/13 09:00:00 PM,15.342,73.446,,,,
544,07/07/13 09:30:00 PM,13.978,79.054,,,,
545,07/07/13 10:00:00 PM,12.968,83.180,,,,
546,07/07/13 10:30:00 PM,12.219,86.041,,,,
547,07/07/13 11:00:00 PM,11.516,89.042,,,,
548,07/07/13 11:30:00 PM,11.321,91.235,,,,
549,07/08/13 12:00:00 AM,11.321,91.959,,,,
550,07/08/13 12:30:00 AM,11.321,93.401,,,,
551,07/08/13 01:00:00 AM,11.297,93.676,,,,
552,07/08/13 01:30:00 AM,11.127,94.551,,,,
553,07/08/13 02:00:00 AM,10.907,95.560,,,,
554,07/08/13 02:30:00 AM,10.736,96.600,,,,
555,07/08/13 03:00:00 AM,10.761,97.059,,,,
556,07/08/13 03:30:00 AM,10.590,97.765,,,,
557,07/08/13 04:00:00 AM,10.541,97.651,,,,
558,07/08/13 04:30:00 AM,10.443,97.775,,,,
559,07/08/13 05:00:00 AM,10.296,98.034,,,,
560,07/08/13 05:30:00 AM,10.075,98.421,,,,
561,07/08/13 06:00:00 AM,10.001,99.096,,,,
562,07/08/13 06:30:00 AM,9.903,99.143,,,,
563,07/08/13 07:00:00 AM,10.001,99.393,,,,
564,07/08/13 07:30:00 AM,10.026,99.499,,,,
565,07/08/13 08:00:00 AM,10.173,99.342,,,,
566,07/08/13 08:30:00 AM,10.541,98.724,,,,
567,07/08/13 09:00:00 AM,11.175,98.326,,,,
568,07/08/13 09:30:00 AM,11.686,96.705,,,,
569,07/08/13 10:00:00 AM,12.582,92.411,,,,
570,07/08/13 10:30:00 AM,13.329,91.430,,,,
571,07/08/13 11:00:00 AM,14.888,85.919,,,,
572,07/08/13 11:30:00 AM,16.892,78.449,,,,
573,07/08/13 12:00:00 PM,19.056,69.193,,,,
574,07/08/13 12:30:00 PM,20.317,65.221,,,,
575,07/08/13 01:00:00 PM,21.939,58.925,,,,
576,07/08/13 01:30:00 PM,23.280,54.951,,,,
577,07/08/13 02:00:00 PM,24.871,50.829,,,,
578,07/08/13 02:30:00 PM,25.623,48.662,,,,
579,07/08/13 03:00:00 PM,26.134,47.763,,,,
580,07/08/13 03:30:00 PM,26.720,45.216,,,,
581,07/08/13 04:00:00 PM,27.210,43.284,,,,
582,07/08/13 04:30:00 PM,27.308,43.884,,,,
583,07/08/13 05:00:00 PM,27.014,44.046,,,,
584,07/08/13 05:30:00 PM,26.475,45.154,,,,
585,07/08/13 06:00:00 PM,25.428,46.710,,,,
586,07/08/13 06:30:00 PM,24.581,45.897,,,,
587,07/08/13 07:00:00 PM,22.944,52.902,,,,
588,07/08/13 07:30:00 PM,20.960,59.414,,,,
589,07/08/13 08:00:00 PM,19.841,62.655,,,,
590,07/08/13 08:30:00 PM,18.771,66.228,,,,
591,07/08/13 09:00:00 PM,17.629,68.551,,,,
592,07/08/13 09:30:00 PM,16.582,72.605,,,,
593,07/08/13 10:00:00 PM,15.819,75.017,,,,
594,07/08/13 10:30:00 PM,15.247,76.731,,,,
595,07/08/13 11:00:00 PM,14.745,79.107,,,,
596,07/08/13 11:30:00 PM,14.170,80.199,,,,
597,07/09/13 12:00:00 AM,13.546,83.041,,,,
598,07/09/13 12:30:00 AM,13.137,83.895,,,,
599,07/09/13 01:00:00 AM,12.630,85.978,,,,
600,07/09/13 01:30:00 AM,12.001,86.707,,,,
601,07/09/13 02:00:00 AM,11.273,88.747,,,,
602,07/09/13 02:30:00 AM,10.712,89.784,,,,
603,07/09/13 03:00:00 AM,10.467,90.164,,,,
604,07/09/13 03:30:00 AM,9.903,90.670,,,,
605,07/09/13 04:00:00 AM,9.731,94.158,,,,
606,07/09/13 04:30:00 AM,9.682,95.888,,,,
607,07/09/13 05:00:00 AM,9.460,95.703,,,,
608,07/09/13 05:30:00 AM,9.731,97.529,,,,
609,07/09/13 06:00:00 AM,9.928,97.284,,,,
610,07/09/13 06:30:00 AM,9.410,97.217,,,,
611,07/09/13 07:00:00 AM,9.213,96.839,,,,
612,07/09/13 07:30:00 AM,9.460,96.305,,,,
613,07/09/13 08:00:00 AM,10.247,97.746,,,,
614,07/09/13 08:30:00 AM,11.492,97.233,,,,
615,07/09/13 09:00:00 AM,12.871,96.822,,,,
616,07/09/13 09:30:00 AM,14.960,90.788,,,,
617,07/09/13 10:00:00 AM,16.558,83.065,,,,
618,07/09/13 10:30:00 AM,18.129,76.819,,,,
619,07/09/13 11:00:00 AM,20.341,66.861,,,,
620,07/09/13 11:30:00 AM,22.345,59.968,,,,
621,07/09/13 12:00:00 PM,24.315,54.004,,,,
622,07/09/13 12:30:00 PM,25.647,48.537,,,,
623,07/09/13 01:00:00 PM,27.333,42.184,,,,
624,07/09/13 01:30:00 PM,28.493,38.538,,,,
625,07/09/13 02:00:00 PM,29.439,33.017,,,Logged,
626,07/09/13 02:30:00 PM,30.722,32.859,,,,
627,07/09/13 03:00:00 PM,31.001,28.257,,,,
628,07/09/13 03:30:00 PM,31.765,25.054,,,,
629,07/09/13 04:00:00 PM,31.970,24.441,,,,
630,07/09/13 04:30:00 PM,32.124,22.700,,,,
631,07/09/13 05:00:00 PM,31.970,22.550,,,,
632,07/09/13 05:30:00 PM,31.382,22.723,,,,
633,07/09/13 06:00:00 PM,30.268,24.949,,,,
634,07/09/13 06:30:00 PM,28.965,30.494,,,,
635,07/09/13 07:00:00 PM,27.628,35.781,,,,
636,07/09/13 07:30:00 PM,26.500,39.062,,,,
637,07/09/13 08:00:00 PM,25.234,42.146,,,,
638,07/09/13 08:30:00 PM,23.905,43.782,,,,
639,07/09/13 09:00:00 PM,23.016,43.291,,,,
640,07/09/13 09:30:00 PM,21.819,46.999,,,,
641,07/09/13 10:00:00 PM,20.793,51.069,,,,
642,07/09/13 10:30:00 PM,19.960,53.635,,,,
643,07/09/13 11:00:00 PM,18.937,56.566,,,,
644,07/09/13 11:30:00 PM,18.485,59.267,,Logged,,
645,07/10/13 12:00:00 AM,17.344,61.582,,,,
646,07/10/13 12:30:00 AM,16.249,66.459,,,,
647,07/10/13 01:00:00 AM,15.390,69.241,,,,
648,07/10/13 01:30:00 AM,14.361,72.713,,,,
649,07/10/13 02:00:00 AM,13.281,76.770,,,,
650,07/10/13 02:30:00 AM,12.799,77.696,,,,
651,07/10/13 03:00:00 AM,12.606,78.014,,,,
652,07/10/13 03:30:00 AM,12.025,80.551,,,,
653,07/10/13 04:00:00 AM,11.151,83.949,,,,
654,07/10/13 04:30:00 AM,10.687,85.732,,,,
655,07/10/13 05:00:00 AM,10.198,91.002,,,,
656,07/10/13 05:30:00 AM,10.198,93.823,,,,
657,07/10/13 06:00:00 AM,10.001,94.610,,,,
658,07/10/13 06:30:00 AM,9.780,95.688,,,,
659,07/10/13 07:00:00 AM,9.731,94.564,,,,
660,07/10/13 07:30:00 AM,9.903,94.356,,,,
661,07/10/13 08:00:00 AM,10.638,93.837,,,,
662,07/10/13 08:30:00 AM,11.710,91.645,,,,
663,07/10/13 09:00:00 AM,12.678,88.485,,,,
664,07/10/13 09:30:00 AM,13.882,84.984,,,,
665,07/10/13 10:00:00 AM,15.438,78.588,,,,
666,07/10/13 10:30:00 AM,16.677,73.168,,,,
667,07/10/13 11:00:00 AM,18.010,67.448,,,,
668,07/10/13 11:30:00 AM,19.318,62.808,,,,
669,07/10/13 12:00:00 PM,20.793,58.808,,,,
670,07/10/13 12:30:00 PM,23.088,52.639,,,,
671,07/10/13 01:00:00 PM,24.557,47.694,,,,
672,07/10/13 01:30:00 PM,25.744,45.035,,,,
673,07/10/13 02:00:00 PM,26.207,39.593,,,,
674,07/10/13 02:30:00 PM,26.744,40.342,,,,
675,07/10/13 03:00:00 PM,26.818,37.037,,,,
676,07/10/13 03:30:00 PM,26.867,36.509,,,,
677,07/10/13 04:00:00 PM,26.744,36.997,,,,
678,07/10/13 04:30:00 PM,25.647,39.369,,,,
679,07/10/13 05:00:00 PM,24.992,36.724,,,,
680,07/10/13 05:30:00 PM,24.243,38.827,,,,
681,07/10/13 06:00:00 PM,23.184,40.744,,,,
682,07/10/13 06:30:00 PM,22.226,43.297,,,,
683,07/10/13 07:00:00 PM,21.103,47.545,,,,
684,07/10/13 07:30:00 PM,19.460,51.450,,,,
685,07/10/13 08:00:00 PM,16.892,60.700,,,,
686,07/10/13 08:30:00 PM,15.223,67.355,,,,
687,07/10/13 09:00:00 PM,14.074,71.575,,,,
688,07/10/13 09:30:00 PM,12.654,78.411,,,,
689,07/10/13 10:00:00 PM,11.613,82.549,,,,
690,07/10/13 10:30:00 PM,10.810,85.655,,,,
691,07/10/13 11:00:00 PM,10.443,89.925,,,,
692,07/10/13 11:30:00 PM,10.369,91.897,,,,
693,07/11/13 12:00:00 AM,10.271,93.179,,,,
694,07/11/13 12:30:00 AM,10.394,92.801,,,,
695,07/11/13 01:00:00 AM,10.247,95.106,,,,
696,07/11/13 01:30:00 AM,10.296,94.916,,,,
697,07/11/13 02:00:00 AM,10.173,96.448,,,,
698,07/11/13 02:30:00 AM,10.320,96.890,,,,
699,07/11/13 03:00:00 AM,10.001,97.454,,,,
700,07/11/13 03:30:00 AM,9.854,98.012,,,,
701,07/11/13 04:00:00 AM,9.879,97.819,,,,
702,07/11/13 04:30:00 AM,9.657,98.032,,,,
703,07/11/13 05:00:00 AM,9.509,98.364,,,,
704,07/11/13 05:30:00 AM,9.509,98.265,,,,
705,07/11/13 06:00:00 AM,9.460,98.425,,,,
706,07/11/13 06:30:00 AM,9.509,99.008,,,,
707,07/11/13 07:00:00 AM,9.361,98.571,,,,
708,07/11/13 07:30:00 AM,9.213,98.331,,,,
709,07/11/13 08:00:00 AM,9.485,98.059,,,,
710,07/11/13 08:30:00 AM,9.805,97.500,,,,
711,07/11/13 09:00:00 AM,10.247,97.371,,,,
712,07/11/13 09:30:00 AM,10.712,95.887,,,,
713,07/11/13 10:00:00 AM,11.613,94.398,,,,
714,07/11/13 10:30:00 AM,12.509,92.081,,,,
715,07/11/13 11:00:00 AM,13.329,88.882,,,,
716,07/11/13 11:30:00 AM,14.840,80.124,,,,
717,07/11/13 12:00:00 PM,17.034,72.148,,,,
718,07/11/13 12:30:00 PM,18.366,64.825,,,,
719,07/11/13 01:00:00 PM,19.793,60.626,,,,
720,07/11/13 01:30:00 PM,21.079,55.562,,,,
721,07/11/13 02:00:00 PM,22.202,51.134,,,,
722,07/11/13 02:30:00 PM,22.872,48.724,,,,
723,07/11/13 03:00:00 PM,23.881,45.104,,,,
724,07/11/13 03:30:00 PM,24.243,43.692,,,,
725,07/11/13 04:00:00 PM,24.581,44.088,,,,
726,07/11/13 04:30:00 PM,23.954,43.950,,,,
727,07/11/13 05:00:00 PM,23.040,48.013,,,,
728,07/11/13 05:30:00 PM,22.274,50.324,,,,
729,07/11/13 06:00:00 PM,21.413,52.719,,,,
730,07/11/13 06:30:00 PM,20.055,55.812,,,,
731,07/11/13 07:00:00 PM,18.343,61.356,,,,
732,07/11/13 07:30:00 PM,17.082,65.607,,,,
733,07/11/13 08:00:00 PM,15.939,69.777,,,,
734,07/11/13 08:30:00 PM,14.697,74.423,,,,
735,07/11/13 09:00:00 PM,13.497,78.702,,,,
736,07/11/13 09:30:00 PM,12.340,83.469,,,,
737,07/11/13 10:00:00 PM,11.613,86.403,,,,
738,07/11/13 10:30:00 PM,11.053,90.103,,,,
739,07/11/13 11:00:00 PM,11.078,91.173,,,,
740,07/11/13 11:30:00 PM,10.932,92.632,,,,
741,07/12/13 12:00:00 AM,10.834,93.428,,,,
742,07/12/13 12:30:00 AM,10.883,92.877,,,,
743,07/12/13 01:00:00 AM,10.638,93.939,,,,
744,07/12/13 01:30:00 AM,10.492,95.069,,,,
745,07/12/13 02:00:00 AM,10.443,95.815,,,,
746,07/12/13 02:30:00 AM,10.394,96.809,,,,
747,07/12/13 03:00:00 AM,10.369,96.903,,,,
748,07/12/13 03:30:00 AM,10.345,96.997,,,,
749,07/12/13 04:00:00 AM,10.198,97.032,,,,
750,07/12/13 04:30:00 AM,10.222,97.214,,,,
751,07/12/13 05:00:00 AM,10.247,97.120,,,,
752,07/12/13 05:30:00 AM,10.247,97.421,,,,
753,07/12/13 06:00:00 AM,10.198,97.407,,,,
754,07/12/13 06:30:00 AM,10.124,98.036,,,,
755,07/12/13 07:00:00 AM,10.124,98.136,,,,
756,07/12/13 07:30:00 AM,10.100,98.229,,,,
757,07/12/13 08:00:00 AM,10.296,98.233,,,,
758,07/12/13 08:30:00 AM,10.394,98.161,,,,
759,07/12/13 09:00:00 AM,10.638,98.378,,,,
760,07/12/13 09:30:00 AM,10.883,97.945,,,,
761,07/12/13 10:00:00 AM,11.297,97.104,,,,
762,07/12/13 10:30:00 AM,12.074,94.750,,,,
763,07/12/13 11:00:00 AM,13.257,89.629,,,,
764,07/12/13 11:30:00 AM,14.912,83.976,,,,
765,07/12/13 12:00:00 PM,16.701,77.033,,,,
766,07/12/13 12:30:00 PM,18.604,69.752,,,,
767,07/12/13 01:00:00 PM,20.269,62.003,,,,
768,07/12/13 01:30:00 PM,22.106,57.875,,,,
769,07/12/13 02:00:00 PM,23.136,52.332,,,,
770,07/12/13 02:30:00 PM,24.291,48.300,,,,
771,07/12/13 03:00:00 PM,25.065,49.038,,,,
772,07/12/13 03:30:00 PM,25.258,47.364,,,,
773,07/12/13 04:00:00 PM,24.992,47.235,,,,
774,07/12/13 04:30:00 PM,24.677,45.715,,,,
775,07/12/13 05:00:00 PM,24.581,45.897,,,,
776,07/12/13 05:30:00 PM,24.460,46.076,,,,
777,07/12/13 06:00:00 PM,23.497,49.472,,,,
778,07/12/13 06:30:00 PM,22.609,51.347,,,,
779,07/12/13 07:00:00 PM,21.867,54.249,,,,
780,07/12/13 07:30:00 PM,20.365,57.763,,,,
781,07/12/13 08:00:00 PM,18.438,63.349,,,,
782,07/12/13 08:30:00 PM,17.058,67.570,,,,
783,07/12/13 09:00:00 PM,15.676,71.570,,,,
784,07/12/13 09:30:00 PM,14.505,74.977,,,,
785,07/12/13 10:00:00 PM,13.570,77.970,,,,
786,07/12/13 10:30:00 PM,12.944,79.630,,,,
787,07/12/13 11:00:00 PM,12.461,81.900,,,,
788,07/12/13 11:30:00 PM,12.147,83.021,,,,
789,07/13/13 12:00:00 AM,11.904,85.113,,,,
790,07/13/13 12:30:00 AM,11.565,85.780,,,,
791,07/13/13 01:00:00 AM,11.273,86.930,,,,
792,07/13/13 01:30:00 AM,10.956,88.118,,,,
793,07/13/13 02:00:00 AM,10.663,87.995,,,,
794,07/13/13 02:30:00 AM,-31.333,79.543,,,,
795,07/13/13 03:00:00 AM,-31.261,80.103,,,,
796,07/13/13 03:30:00 AM,-30.831,79.804,,,,
797,07/13/13 04:00:00 AM,-31.624,80.372,,,,
798,07/13/13 04:30:00 AM,-46.278,77.557,,,,
799,07/13/13 05:00:00 AM,-52.214,75.330,,,,
800,07/13/13 05:30:00 AM,-68.893,71.992,,,,
801,07/13/13 06:00:00 AM,-55.009,76.582,,,,
802,07/13/13 06:30:00 AM,-94.792,64.914,,,,
803,07/13/13 07:00:00 AM,-94.792,66.937,,,,
804,07/13/13 07:30:00 AM,-53.239,77.757,,,,
805,07/13/13 08:00:00 AM,-31.845,85.223,,,,
806,07/13/13 08:30:00 AM,11.807,95.368,,,,
807,07/13/13 09:00:00 AM,13.497,92.411,,,,
808,07/13/13 09:30:00 AM,15.294,84.227,,,,
809,07/13/13 10:00:00 AM,16.844,76.950,,,,
810,07/13/13 10:30:00 AM,17.938,72.351,,,,
811,07/13/13 11:00:00 AM,19.460,66.676,,,,
812,07/13/13 11:30:00 AM,20.960,61.330,,,,
813,07/13/13 12:00:00 PM,22.657,54.050,,,,
814,07/13/13 12:30:00 PM,24.002,51.915,,,,
815,07/13/13 01:00:00 PM,25.380,47.862,,,,
816,07/13/13 01:30:00 PM,26.695,45.635,,,,
817,07/13/13 02:00:00 PM,27.136,43.537,,,,
818,07/13/13 02:30:00 PM,27.530,42.271,,,,
819,07/13/13 03:00:00 PM,27.825,39.995,,,,
820,07/13/13 03:30:00 PM,27.875,40.166,,,,
821,07/13/13 04:00:00 PM,27.481,33.011,,,,
822,07/13/13 04:30:00 PM,27.628,33.362,,,,
823,07/13/13 05:00:00 PM,27.259,35.678,,,,
824,07/13/13 05:30:00 PM,26.231,36.513,,,,
825,07/13/13 06:00:00 PM,25.307,37.683,,,,
826,07/13/13 06:30:00 PM,24.291,37.910,,,,
827,07/13/13 07:00:00 PM,23.448,39.400,,,,
828,07/13/13 07:30:00 PM,22.441,43.709,,,,
829,07/13/13 08:00:00 PM,21.223,48.353,,,,
830,07/13/13 08:30:00 PM,19.841,52.562,,,,
831,07/13/13 09:00:00 PM,18.010,56.274,,,,
832,07/13/13 09:30:00 PM,16.368,61.362,,,,
833,07/13/13 10:00:00 PM,15.438,64.937,,,,
834,07/13/13 10:30:00 PM,-0.171,65.374,,,,
835,07/13/13 11:00:00 PM,-0.339,67.389,,,,
836,07/13/13 11:30:00 PM,-0.116,69.624,,,,
837,07/14/13 12:00:00 AM,-0.367,71.368,,,,
838,07/14/13 12:30:00 AM,-19.103,70.621,,,,
839,07/14/13 01:00:00 AM,-20.595,72.598,,,,
840,07/14/13 01:30:00 AM,-23.835,73.867,,,,
841,07/14/13 02:00:00 AM,-28.533,73.908,,,,
842,07/14/13 02:30:00 AM,-31.845,74.577,,,,
843,07/14/13 03:00:00 AM,-31.333,76.274,,,,
844,07/14/13 03:30:00 AM,-31.333,76.804,,,,
845,07/14/13 04:00:00 AM,-52.617,74.101,,,,
846,07/14/13 04:30:00 AM,-55.244,79.524,,,,
847,07/14/13 05:00:00 AM,-53.665,82.593,,,,
848,07/14/13 05:30:00 AM,-55.244,84.672,,,,
849,07/14/13 06:00:00 AM,-55.244,86.883,,,,
850,07/14/13 06:30:00 AM,-48.436,86.755,,,,
851,07/14/13 07:00:00 AM,-48.931,86.919,,,,
852,07/14/13 07:30:00 AM,-48.931,88.802,,,,
853,07/14/13 08:00:00 AM,-31.845,89.890,,,,
854,07/14/13 08:30:00 AM,-30.690,88.263,,,,
855,07/14/13 09:00:00 AM,-23.835,85.952,,,,
856,07/14/13 09:30:00 AM,-18.787,84.323,,,,
857,07/14/13 10:00:00 AM,-0.367,84.037,,,,
858,07/14/13 10:30:00 AM,0.301,79.281,,,,
859,07/14/13 11:00:00 AM,0.079,74.016,,,,
860,07/14/13 11:30:00 AM,4.792,67.128,,,,
861,07/14/13 12:00:00 PM,19.651,65.344,,,,
862,07/14/13 12:30:00 PM,21.127,59.165,,,,
863,07/14/13 01:00:00 PM,22.824,52.257,,,,
864,07/14/13 01:30:00 PM,24.219,48.514,,,,
865,07/14/13 02:00:00 PM,25.234,46.686,,,,
866,07/14/13 02:30:00 PM,25.598,43.784,,,,
867,07/14/13 03:00:00 PM,26.036,42.693,,,,
868,07/14/13 03:30:00 PM,26.353,42.500,,,,
869,07/14/13 04:00:00 PM,26.012,39.341,,,,
870,07/14/13 04:30:00 PM,26.402,39.778,,,,
871,07/14/13 05:00:00 PM,25.720,42.853,,,,
872,07/14/13 05:30:00 PM,25.210,42.306,,,,
873,07/14/13 06:00:00 PM,24.074,43.769,,,,
874,07/14/13 06:30:00 PM,22.226,48.609,,,,
875,07/14/13 07:00:00 PM,14.098,53.410,,,,
876,07/14/13 07:30:00 PM,12.751,57.257,,,,
877,07/14/13 08:00:00 PM,3.301,59.187,,,,
878,07/14/13 08:30:00 PM,-0.367,64.142,,,,
879,07/14/13 09:00:00 PM,-0.367,70.690,,,,
880,07/14/13 09:30:00 PM,-0.367,74.618,,,,
881,07/14/13 10:00:00 PM,-20.214,75.560,,,,
882,07/14/13 10:30:00 PM,-23.835,89.880,,,,
883,07/14/13 11:00:00 PM,-31.261,97.449,,,,
884,07/14/13 11:30:00 PM,-31.845,99.512,,,,
885,07/15/13 12:00:00 AM,-31.551,100.000,,,,
886,07/15/13 12:30:00 AM,-31.845,100.000,,,,
887,07/15/13 01:00:00 AM,-31.845,100.000,,,,
888,07/15/13 01:30:00 AM,-31.624,100.000,,,,
889,07/15/13 02:00:00 AM,-30.690,100.000,,,,
890,07/15/13 02:30:00 AM,32.047,100.000,,,,
891,07/15/13 03:00:00 AM,46.417,100.000,,,,
892,07/15/13 03:30:00 AM,46.162,100.000,,,,
893,07/15/13 04:00:00 AM,46.130,100.000,,,,
894,07/15/13 04:30:00 AM,45.467,100.000,,,,
895,07/15/13 05:00:00 AM,45.030,100.000,,,,
896,07/15/13 05:30:00 AM,44.472,100.000,,,,
897,07/15/13 06:00:00 AM,44.380,100.000,,,,
898,07/15/13 06:30:00 AM,43.738,100.000,,,,
899,07/15/13 07:00:00 AM,43.647,100.000,,,,
900,07/15/13 07:30:00 AM,43.647,100.000,,,,
901,07/15/13 08:00:00 AM,44.226,100.000,,,,
902,07/15/13 08:30:00 AM,44.658,100.000,,,,
903,07/15/13 09:00:00 AM,44.968,100.000,,,,
904,07/15/13 09:30:00 AM,45.656,100.000,,,,
905,07/15/13 10:00:00 AM,46.931,100.000,,,,
906,07/15/13 10:30:00 AM,48.304,100.000,,,,
907,07/15/13 11:00:00 AM,49.819,100.000,,,,
908,07/15/13 11:30:00 AM,51.773,100.000,,,,
909,07/15/13 12:00:00 PM,-0.367,100.000,,,,
910,07/15/13 12:30:00 PM,-0.367,92.087,,,,
911,07/15/13 01:00:00 PM,1.398,77.601,,,,
912,07/15/13 01:30:00 PM,0.522,67.607,,,,
913,07/15/13 02:00:00 PM,5.693,63.667,,,,
914,07/15/13 02:30:00 PM,12.751,59.850,,,,
915,07/15/13 03:00:00 PM,12.920,59.224,,,,
916,07/15/13 03:30:00 PM,13.906,57.195,,,,
917,07/15/13 04:00:00 PM,14.194,56.245,,,,
918,07/15/13 04:30:00 PM,13.522,56.113,,,,
919,07/15/13 05:00:00 PM,12.751,59.197,,,,
920,07/15/13 05:30:00 PM,5.796,59.829,,,,
